arm,condition,model_tag,graph,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,named,gpt-4o-mini-2024-07-18,earthquake,12,12,0,0.933862,0.069957,0.894281,0.973444,0.952381,0.070338,0.912583,0.992178,0.933862,0.069957,0.894281,0.973444,0.5,0.522233,0.204519,0.795481,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572,0.833333,0.389249,0.613095,1.053572,40.833333,11.550941,34.297773,47.368894,0.5,0.522233,0.204519,0.795481,0.933863,0.069957,0.894281,0.973444,0.0,1.044466,-0.590962,0.590962,0.961392,0.814703,0.500431,1.422354,0.312554,0.317985,0.132637,0.492471,0.883004,0.154343,0.795677,0.970332,,,,,,,,,0.901124,0.080856,0.855376,0.946873,798.5,2.153222,797.2817,799.7183,112.583333,24.629835,98.647692,126.518975,911.083333,23.658396,897.697336,924.469331,0.000187,1.5e-05,0.000179,0.000196,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.164417,0.468934,1.899092,2.429741,2.666667,0.887625,2.164445,3.168888,2.25,1.544786,1.375955,3.124045,0.166667,0.389249,-0.053572,0.386905,0.166667,0.389249,-0.053572,0.386905
probe,named,gpt-4o-mini-2024-07-18,sachs,12,12,0,0.488141,0.122198,0.419001,0.557281,1.0,0.0,1.0,1.0,0.74182,0.088585,0.691698,0.791942,10.666667,2.229282,9.405332,11.928002,0.916667,0.123091,0.847021,0.986312,2.833333,0.937437,2.302928,3.363738,2.833333,0.937437,2.302928,3.363738,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.526556,0.097111,0.471611,0.581502,-1.0,0.0,-1.0,-1.0,2.886546,0.844731,2.408594,3.364498,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.738085,0.090296,0.686995,0.789175,1859.25,2.050499,1858.089821,1860.410179,122.916667,11.75862,116.263601,129.569732,1982.166667,11.907472,1975.42938,1988.903953,0.000353,7e-06,0.000349,0.000357,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.706917,1.688051,3.751812,5.662021,3.916667,0.288675,3.753333,4.08,1.916667,1.564279,1.031592,2.801741,0.083333,0.288675,-0.08,0.246667,0.5,0.6742,0.118536,0.881464
probe,named,gpt-4o-mini-2024-07-18,survey,12,12,0,0.770027,0.302084,0.599107,0.940947,0.798485,0.308405,0.623988,0.972982,0.900777,0.078216,0.856522,0.945032,1.916667,2.108784,0.72351,3.109824,0.5,0.522233,0.204519,0.795481,0.5,0.522233,0.204519,0.795481,0.5,0.522233,0.204519,0.795481,48.0,0.0,48.0,48.0,0.25,0.452267,-0.005894,0.505894,0.918745,0.061575,0.883906,0.953584,-0.5,0.904534,-1.011788,0.011788,0.566489,0.792364,0.118167,1.014811,0.226251,0.379479,0.011541,0.440961,0.883481,0.227506,0.754757,1.012205,,,,,,,,,0.8946,0.067072,0.85665,0.932549,919.416667,2.314316,918.107219,920.726114,112.25,14.117204,104.26244,120.23756,1031.666667,14.74223,1023.325465,1040.007868,0.000205,9e-06,0.0002,0.00021,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.239333,0.24799,2.09902,2.379647,2.833333,0.57735,2.506667,3.16,1.666667,0.984732,1.109502,2.223831,0.0,0.0,0.0,0.0,0.25,0.452267,-0.005894,0.505894
probe,named,gpt-5.4-mini,asia,12,12,0,0.889542,0.159852,0.799098,0.979987,0.87963,0.167227,0.785012,0.974247,0.941626,0.049747,0.913479,0.969773,1.333333,1.61433,0.41994,2.246726,0.777778,0.164122,0.684917,0.870639,2.583333,0.668558,2.205061,2.961606,2.583333,0.668558,2.205061,2.961606,48.0,0.0,48.0,48.0,0.333333,0.492366,0.054751,0.611916,0.956209,0.032417,0.937867,0.974551,-0.333333,0.984732,-0.890498,0.223831,2.266963,0.493091,1.98797,2.545955,0.174876,0.244965,0.036274,0.313478,0.942903,0.087177,0.893577,0.992228,,,,,,,,,0.940237,0.032727,0.92172,0.958753,1228.25,2.094365,1227.065002,1229.434998,289.083333,80.128826,243.746182,334.420485,1517.333333,79.723766,1472.225367,1562.4413,0.002222,0.00036,0.002018,0.002426,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.86925,0.684593,3.481905,4.256595,3.0,0.852803,2.517481,3.482519,2.583333,0.996205,2.019677,3.146989,0.166667,0.389249,-0.053572,0.386905,0.25,0.452267,-0.005894,0.505894
probe,named,gpt-5.4-mini,cancer,12,12,0,0.955026,0.066946,0.917148,0.992904,0.964286,0.06461,0.927729,1.000842,0.955026,0.066946,0.917148,0.992904,0.333333,0.492366,0.054751,0.611916,0.333333,0.492366,0.054751,0.611916,0.666667,0.492366,0.388084,0.945249,0.666667,0.492366,0.388084,0.945249,40.333333,10.982079,34.119637,46.54703,0.666667,0.492366,0.388084,0.945249,0.955027,0.066945,0.917149,0.992904,0.333333,0.984732,-0.223831,0.890498,1.011734,0.952551,0.472778,1.550691,0.333472,0.315323,0.155061,0.511882,0.880568,0.148354,0.796629,0.964506,,,,,,,,,0.901124,0.080856,0.855376,0.946873,794.5,2.153222,793.2817,795.7183,182.833333,69.241125,143.656479,222.010188,977.333333,69.231277,938.162051,1016.504616,0.001419,0.000312,0.001242,0.001595,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.961583,1.669515,2.016966,3.9062,1.25,0.753778,0.82351,1.67649,1.333333,0.887625,0.831112,1.835555,0.166667,0.389249,-0.053572,0.386905,0.25,0.452267,-0.005894,0.505894
probe,named,gpt-5.4-mini,earthquake,12,12,0,0.940476,0.073561,0.898855,0.982097,0.940476,0.073561,0.898855,0.982097,0.940476,0.073561,0.898855,0.982097,0.416667,0.514929,0.125318,0.708015,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572,0.833333,0.389249,0.613095,1.053572,41.0,11.329768,34.58958,47.41042,0.583333,0.514929,0.291985,0.874682,0.940476,0.073561,0.898855,0.982097,0.166667,1.029857,-0.41603,0.749363,1.337653,0.820222,0.873569,1.801737,0.331724,0.271836,0.177919,0.48553,0.909837,0.079438,0.86489,0.954783,,,,,,,,,0.901124,0.080856,0.855376,0.946873,788.5,2.153222,787.2817,789.7183,182.666667,55.727149,151.136064,214.19727,971.166667,55.661041,939.673468,1002.659865,0.001413,0.000251,0.001272,0.001555,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.289333,0.540444,1.983548,2.595118,1.666667,1.435481,0.854467,2.478867,1.416667,0.996205,0.853011,1.980323,0.25,0.452267,-0.005894,0.505894,0.083333,0.288675,-0.08,0.246667
probe,named,gpt-5.4-mini,sachs,12,12,0,0.472329,0.11348,0.408121,0.536536,1.0,0.0,1.0,1.0,0.753439,0.074798,0.711118,0.79576,10.833333,1.946247,9.73214,11.934526,0.916667,0.123091,0.847021,0.986312,2.833333,1.029857,2.250637,3.41603,2.833333,1.029857,2.250637,3.41603,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.529268,0.098763,0.473387,0.585148,-1.0,0.0,-1.0,-1.0,2.70546,0.87145,2.212391,3.198529,0.062282,0.194301,-0.047654,0.172218,0.964945,0.117244,0.898608,1.031282,,,,,,,,,0.738085,0.090296,0.686995,0.789175,1849.25,2.050499,1848.089821,1850.410179,283.083333,83.904121,235.610108,330.556559,2132.333333,84.026331,2084.790961,2179.875705,0.002661,0.000378,0.002447,0.002874,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.3395,1.757493,5.345105,7.333895,3.083333,0.900337,2.57392,3.592747,2.833333,0.834847,2.360974,3.305693,0.25,0.452267,-0.005894,0.505894,1.333333,0.778499,0.892856,1.773811
probe,named,gpt-5.4-mini,survey,12,12,0,0.89122,0.122497,0.82191,0.960529,0.921212,0.110822,0.858509,0.983916,0.906371,0.079563,0.861355,0.951388,1.166667,1.114641,0.535999,1.797334,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572,0.833333,0.389249,0.613095,1.053572,48.0,0.0,48.0,48.0,0.333333,0.492366,0.054751,0.611916,0.925155,0.065918,0.887859,0.962452,-0.25,1.13818,-0.893986,0.393986,1.24487,0.723079,0.83575,1.65399,0.278833,0.321517,0.096918,0.460749,0.895233,0.151456,0.809539,0.980928,,,,,,,,,0.8946,0.067072,0.85665,0.932549,909.416667,2.314316,908.107219,910.726114,188.416667,57.020663,156.154189,220.679144,1097.833333,56.611649,1065.802278,1129.864389,0.00153,0.000256,0.001385,0.001675,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.347583,0.496642,2.066582,2.628585,1.833333,1.337116,1.076789,2.589878,1.833333,0.834847,1.360974,2.305693,0.166667,0.389249,-0.053572,0.386905,0.25,0.452267,-0.005894,0.505894
probe,named,qwen3-coder-30b-a3b-instruct,asia,12,12,0,0.863734,0.197879,0.751774,0.975695,0.87037,0.162978,0.778157,0.962584,0.919655,0.068875,0.880686,0.958625,1.833333,2.480225,0.430014,3.236653,0.75,0.150756,0.664702,0.835298,2.75,0.452267,2.494106,3.005894,2.75,0.452267,2.494106,3.005894,48.0,0.0,48.0,48.0,0.166667,0.389249,-0.053572,0.386905,0.945751,0.025515,0.931315,0.960188,-0.666667,0.778499,-1.107144,-0.226189,2.171522,0.640168,1.809313,2.533731,0.24719,0.30154,0.076577,0.417803,0.921787,0.103293,0.863343,0.98023,,,,,,,,,0.940237,0.032727,0.92172,0.958753,1775.166667,5.78137,1771.895548,1778.437785,546.083333,360.532046,342.093125,750.073542,2321.25,358.779022,2118.251659,2524.248341,0.001318,0.000527,0.00102,0.001616,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.582667,3.527798,4.586627,8.578706,2.75,1.76455,1.751612,3.748388,3.5,0.797724,3.048645,3.951355,0.0,0.0,0.0,0.0,0.25,0.452267,-0.005894,0.505894
probe,named,qwen3-coder-30b-a3b-instruct,cancer,12,12,0,0.851401,0.262097,0.703106,0.999696,0.880952,0.22656,0.752764,1.009141,0.908219,0.141803,0.827987,0.988452,1.083333,1.928652,-0.007904,2.174571,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,45.333333,9.237604,40.106667,50.56,0.583333,0.514929,0.291985,0.874682,0.934193,0.08744,0.884719,0.983667,0.166667,1.029857,-0.41603,0.749363,1.299841,0.917284,0.780839,1.818843,0.562168,0.453631,0.305503,0.818834,0.760677,0.248982,0.619802,0.901551,,,,,,,,,0.901124,0.080856,0.855376,0.946873,1195.75,3.646293,1193.686915,1197.813085,343.416667,71.89697,302.737127,384.096207,1539.166667,72.137285,1498.351155,1579.982178,0.000852,0.000105,0.000792,0.000912,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.057833,1.830047,3.022387,5.09328,0.75,0.965307,0.203826,1.296174,2.166667,1.029857,1.58397,2.749363,0.083333,0.288675,-0.08,0.246667,0.166667,0.389249,-0.053572,0.386905
probe,named,qwen3-coder-30b-a3b-instruct,earthquake,12,12,0,0.957672,0.063251,0.921884,0.99346,0.97619,0.055607,0.944728,1.007653,0.957672,0.063251,0.921884,0.99346,0.333333,0.492366,0.054751,0.611916,0.416667,0.514929,0.125318,0.708015,0.583333,0.514929,0.291985,0.874682,0.583333,0.514929,0.291985,0.874682,45.666667,4.658001,43.031155,48.302179,0.666667,0.492366,0.388084,0.945249,0.957672,0.063251,0.921884,0.99346,0.333333,0.984732,-0.223831,0.890498,0.903042,0.971077,0.353604,1.452481,0.350778,0.384449,0.133256,0.568301,0.902087,0.124868,0.831436,0.972737,,,,,,,,,0.901124,0.080856,0.855376,0.946873,1189.75,3.646293,1187.686915,1191.813085,269.833333,43.526028,245.206164,294.460502,1459.583333,43.24446,1435.115477,1484.05119,0.000743,6.4e-05,0.000707,0.000779,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.9005,0.487881,2.624455,3.176545,1.583333,0.900337,1.07392,2.092747,2.333333,1.230915,1.636878,3.029789,0.083333,0.288675,-0.08,0.246667,0.333333,0.492366,0.054751,0.611916
probe,named,qwen3-coder-30b-a3b-instruct,sachs,12,12,0,0.477774,0.086063,0.42908,0.526469,1.0,0.0,1.0,1.0,0.743358,0.063744,0.707292,0.779424,10.833333,1.029857,10.250637,11.41603,0.9375,0.113067,0.873526,1.001474,2.666667,0.984732,2.109502,3.223831,2.666667,0.984732,2.109502,3.223831,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.553641,0.09831,0.498017,0.609266,-1.0,0.0,-1.0,-1.0,2.777081,0.781805,2.334733,3.219429,0.100331,0.236517,-0.033491,0.234153,0.947401,0.129464,0.87415,1.020652,,,,,,,,,0.738085,0.090296,0.686995,0.789175,2613.916667,10.49206,2607.980225,2619.853109,447.333333,114.046508,382.805447,511.86122,3061.25,110.934973,2998.48263,3124.01737,0.001419,0.000166,0.001325,0.001513,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.195667,2.264855,5.914204,8.477129,2.75,1.76455,1.751612,3.748388,1.833333,1.642245,0.904146,2.762521,0.083333,0.288675,-0.08,0.246667,0.75,0.866025,0.26,1.24
probe,named,qwen3-coder-30b-a3b-instruct,survey,12,12,0,0.840859,0.209546,0.722298,0.959421,0.866162,0.200216,0.752879,0.979445,0.913154,0.085763,0.864629,0.961679,1.416667,1.621354,0.499299,2.334034,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,46.333333,5.773503,43.066667,49.6,0.333333,0.492366,0.054751,0.611916,0.924709,0.070401,0.884876,0.964542,-0.333333,0.984732,-0.890498,0.223831,1.046391,0.915568,0.528359,1.564422,0.434032,0.566318,0.113607,0.754456,0.797995,0.295802,0.630629,0.965361,,,,,,,,,0.8946,0.067072,0.85665,0.932549,1353.5,2.779797,1351.927182,1355.072818,344.5,101.635266,286.994435,402.005565,1698.0,102.018715,1640.277478,1755.722522,0.0009,0.000149,0.000816,0.000984,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.716333,1.192056,3.041864,4.390802,1.833333,1.267304,1.116288,2.550378,2.25,1.05529,1.652914,2.847086,0.0,0.0,0.0,0.0,0.416667,0.514929,0.125318,0.708015
probe_oracle_edits,shared,none,asia,12,12,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.944444,0.12975,0.871032,1.017857,2.166667,0.389249,1.946428,2.386905,2.166667,0.389249,1.946428,2.386905,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.937271,0.348934,1.739843,2.134699,0.000501,0.001694,-0.000458,0.00146,0.99994,0.000205,0.999824,1.000056,,,,,,,,,0.940237,0.032727,0.92172,0.958753,,,,,,,,,,,,,,,,,,,,,,,,,0.798833,0.269132,0.646558,0.951109,0.166667,0.389249,-0.053572,0.386905,0.75,0.452267,0.494106,1.005894,0.166667,0.389249,-0.053572,0.386905,0.75,0.452267,0.494106,1.005894
probe_oracle_edits,shared,none,cancer,12,12,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.452267,0.494106,1.005894,0.25,0.452267,-0.005894,0.505894,0.25,0.452267,-0.005894,0.505894,26.0,10.854408,19.85854,32.14146,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.275921,0.69546,-0.117573,0.669415,0.03786,0.131151,-0.036346,0.112066,0.989868,0.035097,0.97001,1.009726,,,,,,,,,0.901124,0.080856,0.855376,0.946873,,,,,,,,,,,,,,,,,,,,,,,,,0.12025,0.207284,0.002968,0.237532,0.25,0.452267,-0.005894,0.505894,0.5,0.522233,0.204519,0.795481,0.25,0.452267,-0.005894,0.505894,0.5,0.522233,0.204519,0.795481
probe_oracle_edits,shared,none,earthquake,12,12,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.452267,0.494106,1.005894,0.25,0.452267,-0.005894,0.505894,0.25,0.452267,-0.005894,0.505894,26.0,10.854408,19.85854,32.14146,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.275921,0.69546,-0.117573,0.669415,0.03786,0.131151,-0.036346,0.112066,0.989868,0.035097,0.97001,1.009726,,,,,,,,,0.901124,0.080856,0.855376,0.946873,,,,,,,,,,,,,,,,,,,,,,,,,0.08925,0.166311,-0.004849,0.183349,0.25,0.452267,-0.005894,0.505894,0.5,0.522233,0.204519,0.795481,0.25,0.452267,-0.005894,0.505894,0.5,0.522233,0.204519,0.795481
probe_oracle_edits,shared,none,sachs,12,12,0,0.609212,0.220583,0.484406,0.734019,1.0,0.0,1.0,1.0,0.859479,0.106455,0.799246,0.919712,7.833333,4.344973,5.374934,10.291733,0.958333,0.097312,0.903274,1.013393,2.666667,0.887625,2.164445,3.168888,2.666667,0.887625,2.164445,3.168888,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.688814,0.203145,0.573873,0.803754,-1.0,0.0,-1.0,-1.0,2.607786,0.813906,2.147275,3.068296,0.050759,0.173888,-0.047627,0.149146,0.9757,0.083939,0.928207,1.023193,,,,,,,,,0.738085,0.090296,0.686995,0.789175,,,,,,,,,,,,,,,,,,,,,,,,,2.686417,1.11489,2.055608,3.317225,0.333333,0.492366,0.054751,0.611916,4.0,0.0,4.0,4.0,0.333333,0.492366,0.054751,0.611916,4.0,0.0,4.0,4.0
probe_oracle_edits,shared,none,survey,12,12,0,0.99359,0.022206,0.981026,1.006154,1.0,0.0,1.0,1.0,0.99359,0.022206,0.981026,1.006154,0.083333,0.288675,-0.08,0.246667,0.75,0.452267,0.494106,1.005894,0.25,0.452267,-0.005894,0.505894,0.25,0.452267,-0.005894,0.505894,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.083333,0.288675,0.92,1.246667,0.299018,0.700548,-0.097354,0.695391,0.091795,0.219722,-0.032525,0.216115,0.958337,0.113301,0.894232,1.022443,,,,,,,,,0.8946,0.067072,0.85665,0.932549,,,,,,,,,,,,,,,,,,,,,,,,,0.145833,0.223364,0.019453,0.272214,0.25,0.452267,-0.005894,0.505894,0.916667,0.668558,0.538394,1.294939,0.25,0.452267,-0.005894,0.505894,0.916667,0.668558,0.538394,1.294939
probe_random_edits,shared,none,asia,12,12,0,0.926266,0.077606,0.882357,0.970176,0.907407,0.092761,0.854923,0.959892,0.936683,0.057608,0.904088,0.969278,1.083333,1.083625,0.470215,1.696452,0.75,0.150756,0.664702,0.835298,2.75,0.452267,2.494106,3.005894,2.75,0.452267,2.494106,3.005894,48.0,0.0,48.0,48.0,0.333333,0.492366,0.054751,0.611916,0.955555,0.032825,0.936983,0.974128,-0.333333,0.984732,-0.890498,0.223831,2.571882,0.541767,2.265348,2.878415,0.112745,0.145271,0.03055,0.19494,0.970558,0.04002,0.947915,0.993202,,,,,,,,,0.940237,0.032727,0.92172,0.958753,,,,,,,,,,,,,,,,,,,,,,,,,1.171083,0.644599,0.806367,1.5358,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.166667,0.389249,-0.053572,0.386905,0.166667,0.389249,-0.053572,0.386905
probe_random_edits,shared,none,cancer,12,12,0,0.943122,0.070811,0.903056,0.983187,0.952381,0.070338,0.912583,0.992178,0.943122,0.070811,0.903056,0.983187,0.416667,0.514929,0.125318,0.708015,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572,0.833333,0.389249,0.613095,1.053572,48.0,0.0,48.0,48.0,0.583333,0.514929,0.291985,0.874682,0.943122,0.070811,0.903057,0.983187,0.166667,1.029857,-0.41603,0.749363,0.961806,0.772258,0.52486,1.398752,0.352662,0.25721,0.207132,0.498192,0.896171,0.082334,0.849586,0.942756,,,,,,,,,0.901124,0.080856,0.855376,0.946873,,,,,,,,,,,,,,,,,,,,,,,,,0.204833,0.189721,0.097489,0.312178,3.583333,0.514929,3.291985,3.874682,4.0,0.0,4.0,4.0,0.25,0.452267,-0.005894,0.505894,0.333333,0.492366,0.054751,0.611916
probe_random_edits,shared,none,earthquake,12,12,0,0.943122,0.070811,0.903056,0.983187,0.952381,0.070338,0.912583,0.992178,0.943122,0.070811,0.903056,0.983187,0.416667,0.514929,0.125318,0.708015,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572,0.833333,0.389249,0.613095,1.053572,48.0,0.0,48.0,48.0,0.583333,0.514929,0.291985,0.874682,0.943122,0.070811,0.903057,0.983187,0.166667,1.029857,-0.41603,0.749363,0.961806,0.772258,0.52486,1.398752,0.352662,0.25721,0.207132,0.498192,0.896171,0.082334,0.849586,0.942756,,,,,,,,,0.901124,0.080856,0.855376,0.946873,,,,,,,,,,,,,,,,,,,,,,,,,0.204917,0.174835,0.105994,0.303839,3.583333,0.514929,3.291985,3.874682,4.0,0.0,4.0,4.0,0.25,0.452267,-0.005894,0.505894,0.333333,0.492366,0.054751,0.611916
probe_random_edits,shared,none,sachs,12,12,0,0.451665,0.120753,0.383343,0.519987,1.0,0.0,1.0,1.0,0.739724,0.084591,0.691862,0.787586,11.166667,1.642245,10.237479,12.095854,0.916667,0.123091,0.847021,0.986312,2.75,1.05529,2.152914,3.347086,2.75,1.05529,2.152914,3.347086,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.520788,0.109334,0.458926,0.582649,-1.0,0.0,-1.0,-1.0,2.891861,0.758953,2.462442,3.321279,0.081113,0.194987,-0.029211,0.191438,0.960581,0.116484,0.894674,1.026488,,,,,,,,,0.738085,0.090296,0.686995,0.789175,,,,,,,,,,,,,,,,,,,,,,,,,3.286333,1.25271,2.577546,3.995121,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.083333,0.288675,-0.08,0.246667,0.666667,0.651339,0.298137,1.035196
probe_random_edits,shared,none,survey,12,12,0,0.857226,0.162433,0.765321,0.949131,0.872727,0.148116,0.788923,0.956532,0.902681,0.09076,0.851328,0.954033,1.333333,1.370689,0.557793,2.108874,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,48.0,0.0,48.0,48.0,0.25,0.452267,-0.005894,0.505894,0.914802,0.066332,0.877271,0.952333,-0.5,0.904534,-1.011788,0.011788,1.04935,0.937822,0.518727,1.579973,0.265118,0.261648,0.117077,0.41316,0.875359,0.182584,0.772053,0.978666,,,,,,,,,0.8946,0.067072,0.85665,0.932549,,,,,,,,,,,,,,,,,,,,,,,,,0.268167,0.185015,0.163485,0.372849,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.25,0.452267,-0.005894,0.505894,0.416667,0.514929,0.125318,0.708015
probe_skel_only,shared,none,asia,12,12,0,0.929126,0.052152,0.899618,0.958634,0.898148,0.088107,0.848297,0.947999,0.940237,0.032727,0.92172,0.958754,1.0,0.603023,0.658808,1.341192,0.861111,0.171643,0.763995,0.958227,2.416667,0.514929,2.125318,2.708015,2.416667,0.514929,2.125318,2.708015,48.0,0.0,48.0,48.0,0.166667,0.389249,-0.053572,0.386905,0.940237,0.032727,0.92172,0.958753,-0.666667,0.778499,-1.107144,-0.226189,2.293262,0.331257,2.105836,2.480689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.940237,0.032727,0.92172,0.958753,,,,,,,,,,,,,,,,,,,,,,,,,0.603667,0.295956,0.436214,0.77112,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,shared,none,cancer,12,12,0,0.901124,0.080856,0.855375,0.946873,0.928571,0.074605,0.88636,0.970783,0.901124,0.080856,0.855375,0.946873,0.75,0.621582,0.398307,1.101693,0.416667,0.514929,0.125318,0.708015,0.583333,0.514929,0.291985,0.874682,0.583333,0.514929,0.291985,0.874682,13.666667,6.020168,10.260436,17.072897,0.333333,0.492366,0.054751,0.611916,0.901124,0.080856,0.855376,0.946873,-0.333333,0.984732,-0.890498,0.223831,0.94279,0.882597,0.443414,1.442166,0.057763,0.200095,-0.055452,0.170977,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.901124,0.080856,0.855376,0.946873,,,,,,,,,,,,,,,,,,,,,,,,,0.041667,0.054847,0.010634,0.0727,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
