arm,condition,model_tag,graph,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,named,gpt-5.4-mini,asia,12,12,0,0.690019,0.207219,0.572774,0.807265,0.66336,0.230828,0.532756,0.793963,0.776574,0.108413,0.715234,0.837914,3.916667,2.234373,2.652451,5.180882,0.833333,0.174078,0.73484,0.931827,2.5,0.522233,2.204519,2.795481,2.5,0.522233,2.204519,2.795481,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.801702,0.116226,0.735941,0.867463,-0.833333,0.57735,-1.16,-0.506667,2.118608,0.440738,1.869237,2.367978,0.000132,0.000459,-0.000127,0.000392,0.999987,4.6e-05,0.999961,1.000013,,,,,,,,,0.783379,0.073116,0.74201,0.824748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728417,0.193395,0.618993,0.83784,2.75,1.05529,2.152914,3.347086,2.5,1.0,1.934197,3.065803,0.25,0.452267,-0.005894,0.505894,0.416667,0.514929,0.125318,0.708015
probe,named,gpt-5.4-mini,cancer,12,12,0,0.761905,0.190814,0.653942,0.869868,0.77381,0.184008,0.669697,0.877922,0.803571,0.103472,0.745026,0.862116,1.5,1.0,0.934197,2.065803,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,29.333333,12.716012,22.138572,36.528095,0.083333,0.288675,-0.08,0.246667,0.8125,0.103051,0.754193,0.870807,-0.833333,0.57735,-1.16,-0.506667,1.518068,0.42095,1.279893,1.756242,0.429616,0.384338,0.212156,0.647076,0.840909,0.180171,0.738968,0.94285,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202667,0.471906,-0.064339,0.469673,0.583333,0.792961,0.134673,1.031994,1.416667,0.668558,1.038394,1.794939,0.0,0.0,0.0,0.0,0.5,0.522233,0.204519,0.795481
probe,named,gpt-5.4-mini,earthquake,12,12,0,0.753505,0.138292,0.675259,0.831751,0.789683,0.135387,0.71308,0.866285,0.795833,0.084467,0.748041,0.843625,1.666667,0.887625,1.164445,2.168888,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,31.166667,15.712377,22.276553,40.056781,0.0,0.0,0.0,0.0,0.825397,0.074143,0.783447,0.867347,-1.0,0.0,-1.0,-1.0,1.504424,0.663096,1.129242,1.879606,0.517518,0.478604,0.246723,0.788314,0.743833,0.253963,0.60014,0.887526,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.032269,0.036742,0.073258,0.833333,0.937437,0.302928,1.363738,1.75,1.288057,1.021213,2.478787,0.083333,0.288675,-0.08,0.246667,0.75,0.866025,0.26,1.24
probe,named,gpt-5.4-mini,sachs,12,12,0,0.394118,0.119801,0.326334,0.461902,1.0,0.0,1.0,1.0,0.631942,0.089856,0.581101,0.682782,12.833333,2.289634,11.537851,14.128816,0.916667,0.123091,0.847021,0.986312,2.916667,0.996205,2.353011,3.480323,2.916667,0.996205,2.353011,3.480323,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.45367,0.101861,0.396037,0.511304,-1.0,0.0,-1.0,-1.0,3.061752,0.500916,2.778333,3.345172,0.058058,0.200004,-0.055105,0.171222,0.9583,0.144327,0.876639,1.039961,,,,,,,,,0.616529,0.084475,0.568733,0.664326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95475,0.645499,2.589525,3.319975,3.5,0.6742,3.118536,3.881464,2.75,0.965307,2.203826,3.296174,0.25,0.452267,-0.005894,0.505894,1.083333,0.996205,0.519677,1.646989
probe,named,gpt-5.4-mini,survey,12,12,0,0.678699,0.284708,0.517611,0.839788,0.711953,0.259294,0.565243,0.858662,0.792702,0.163517,0.700183,0.88522,3.083333,2.778434,1.511286,4.655381,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,46.666667,4.618802,44.053333,49.28,0.166667,0.389249,-0.053572,0.386905,0.826768,0.124379,0.756394,0.897142,-0.666667,0.778499,-1.107144,-0.226189,1.720484,0.806924,1.263924,2.177044,0.503231,0.539295,0.198096,0.808366,0.719548,0.31631,0.540578,0.898517,,,,,,,,,0.751515,0.108261,0.690261,0.81277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.064789,0.113342,0.186658,1.333333,0.778499,0.892856,1.773811,2.833333,1.029857,2.250637,3.41603,0.083333,0.288675,-0.08,0.246667,0.916667,0.514929,0.625318,1.208015
probe,named,qwen3-coder-30b-a3b-instruct,asia,12,12,0,0.79346,0.105872,0.733557,0.853362,0.78373,0.133647,0.708112,0.859348,0.815682,0.06725,0.777631,0.853732,2.833333,1.114641,2.202666,3.464001,0.833333,0.174078,0.73484,0.931827,2.5,0.522233,2.204519,2.795481,2.5,0.522233,2.204519,2.795481,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.825023,0.061829,0.79004,0.860005,-1.0,0.0,-1.0,-1.0,2.261741,0.667533,1.884049,2.639433,0.0003,0.001011,-0.000272,0.000872,0.999966,0.000115,0.999901,1.000031,,,,,,,,,0.783379,0.073116,0.74201,0.824748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64525,0.26832,0.493433,0.797067,3.666667,0.778499,3.226189,4.107144,4.0,0.0,4.0,4.0,0.166667,0.389249,-0.053572,0.386905,0.833333,0.937437,0.302928,1.363738
probe,named,qwen3-coder-30b-a3b-instruct,cancer,12,12,0,0.840278,0.105074,0.780827,0.899729,0.849206,0.101185,0.791955,0.906457,0.840278,0.105074,0.780827,0.899729,1.083333,0.668558,0.705061,1.461606,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,40.5,14.675273,32.196683,48.803317,0.166667,0.389249,-0.053572,0.386905,0.840278,0.105074,0.780827,0.899729,-0.666667,0.778499,-1.107144,-0.226189,1.766493,0.639891,1.404441,2.128546,0.37823,0.505794,0.09205,0.66441,0.829838,0.235131,0.6968,0.962876,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201083,0.486463,-0.074159,0.476326,1.25,0.866025,0.76,1.74,2.833333,1.466804,2.003411,3.663256,0.0,0.0,0.0,0.0,0.916667,0.792961,0.468006,1.365327
probe,named,qwen3-coder-30b-a3b-instruct,earthquake,12,12,0,0.872024,0.067176,0.834015,0.910032,0.880952,0.055607,0.84949,0.912415,0.872024,0.067176,0.834015,0.910032,0.916667,0.514929,0.625318,1.208015,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,45.833333,3.950451,43.598155,48.068511,0.166667,0.389249,-0.053572,0.386905,0.872024,0.067176,0.834016,0.910032,-0.666667,0.778499,-1.107144,-0.226189,1.608747,0.612467,1.262211,1.955284,0.281077,0.451282,0.02574,0.536414,0.874323,0.211007,0.754934,0.993711,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073833,0.034819,0.054133,0.093534,1.916667,0.668558,1.538394,2.294939,3.416667,0.996205,2.853011,3.980323,0.0,0.0,0.0,0.0,1.083333,0.668558,0.705061,1.461606
probe,named,qwen3-coder-30b-a3b-instruct,sachs,12,12,0,0.414243,0.119418,0.346676,0.481811,1.0,0.0,1.0,1.0,0.628756,0.091163,0.577176,0.680337,12.416667,2.314316,11.107219,13.726114,0.9375,0.113067,0.873526,1.001474,2.833333,1.029857,2.250637,3.41603,2.833333,1.029857,2.250637,3.41603,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.472004,0.091909,0.420001,0.524006,-1.0,0.0,-1.0,-1.0,3.068883,0.636788,2.708587,3.42918,0.057763,0.200095,-0.055452,0.170977,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.616529,0.084475,0.568733,0.664326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983667,0.980219,2.429055,3.538278,3.166667,1.527525,2.302388,4.030945,3.083333,1.505042,2.231776,3.934891,0.25,0.452267,-0.005894,0.505894,1.083333,1.1645,0.424455,1.742211
probe,named,qwen3-coder-30b-a3b-instruct,survey,12,12,0,0.75303,0.18614,0.647712,0.858349,0.76229,0.174444,0.663589,0.86099,0.819697,0.12171,0.750833,0.888561,2.166667,1.466804,1.336744,2.996589,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.830303,0.105259,0.770747,0.889859,-0.833333,0.57735,-1.16,-0.506667,1.589766,0.697432,1.195157,1.984375,0.477669,0.492689,0.198904,0.756434,0.741412,0.260273,0.594149,0.888675,,,,,,,,,0.751515,0.108261,0.690261,0.81277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165,0.073775,0.074758,0.158242,2.25,0.621582,1.898307,2.601693,2.75,0.965307,2.203826,3.296174,0.166667,0.389249,-0.053572,0.386905,1.0,0.738549,0.582127,1.417873
probe_oracle_edits,shared,none,asia,12,12,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.844466,0.106197,1.784379,1.904553,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.783379,0.073116,0.74201,0.824748,,,,,,,,,,,,,,,,,,,,,,,,,0.500167,0.092762,0.447682,0.552651,0.5,0.6742,0.118536,0.881464,2.5,0.797724,2.048645,2.951355,0.5,0.6742,0.118536,0.881464,2.5,0.797724,2.048645,2.951355
probe_oracle_edits,shared,none,cancer,12,12,0,0.990741,0.032075,0.972593,1.008889,1.0,0.0,1.0,1.0,0.990741,0.032075,0.972593,1.008889,0.083333,0.288675,-0.08,0.246667,0.583333,0.514929,0.291985,0.874682,0.416667,0.514929,0.125318,0.708015,0.416667,0.514929,0.125318,0.708015,34.0,6.928203,30.08,37.92,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.166667,0.57735,0.84,1.493333,0.462564,0.833163,-0.008842,0.93397,0.089461,0.244702,-0.048992,0.227914,0.951541,0.149829,0.866767,1.036315,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.050417,0.058117,0.017534,0.083299,0.083333,0.288675,-0.08,0.246667,1.666667,0.492366,1.388084,1.945249,0.083333,0.288675,-0.08,0.246667,1.666667,0.492366,1.388084,1.945249
probe_oracle_edits,shared,none,earthquake,12,12,0,0.990741,0.032075,0.972593,1.008889,1.0,0.0,1.0,1.0,0.990741,0.032075,0.972593,1.008889,0.083333,0.288675,-0.08,0.246667,0.583333,0.514929,0.291985,0.874682,0.416667,0.514929,0.125318,0.708015,0.416667,0.514929,0.125318,0.708015,34.0,6.928203,30.08,37.92,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.166667,0.57735,0.84,1.493333,0.462564,0.833163,-0.008842,0.93397,0.089461,0.244702,-0.048992,0.227914,0.951541,0.149829,0.866767,1.036315,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.06175,0.062315,0.026492,0.097008,0.083333,0.288675,-0.08,0.246667,1.666667,0.492366,1.388084,1.945249,0.083333,0.288675,-0.08,0.246667,1.666667,0.492366,1.388084,1.945249
probe_oracle_edits,shared,none,sachs,12,12,0,0.48658,0.133928,0.410804,0.562357,1.0,0.0,1.0,1.0,0.738029,0.144506,0.656267,0.819791,10.666667,3.084664,8.921354,12.41198,0.979167,0.072169,0.938333,1.02,2.666667,0.651339,2.298137,3.035196,2.666667,0.651339,2.298137,3.035196,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.552692,0.111647,0.489522,0.615862,-1.0,0.0,-1.0,-1.0,2.536942,0.893571,2.031356,3.042527,0.000196,0.000394,-2.7e-05,0.000419,0.999981,3.9e-05,0.999959,1.000003,,,,,,,,,0.616529,0.084475,0.568733,0.664326,,,,,,,,,,,,,,,,,,,,,,,,,2.617917,0.818793,2.154641,3.081192,0.833333,0.937437,0.302928,1.363738,4.0,0.0,4.0,4.0,0.833333,0.937437,0.302928,1.363738,4.0,0.0,4.0,4.0
probe_oracle_edits,shared,none,survey,12,12,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.416667,0.514929,0.125318,0.708015,0.583333,0.514929,0.291985,0.874682,0.583333,0.514929,0.291985,0.874682,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.276793,0.578082,-0.050287,0.603874,0.028743,0.072664,-0.012371,0.069856,0.992859,0.019091,0.982057,1.003661,,,,,,,,,0.751515,0.108261,0.690261,0.81277,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.083477,0.036769,0.131231,0.166667,0.389249,-0.053572,0.386905,2.25,0.753778,1.82351,2.67649,0.166667,0.389249,-0.053572,0.386905,2.25,0.753778,1.82351,2.67649
probe_random_edits,shared,none,asia,12,12,0,0.655204,0.192542,0.546263,0.764145,0.613095,0.244353,0.474839,0.751351,0.774969,0.091083,0.723434,0.826504,4.25,1.912875,3.167689,5.332311,0.861111,0.171643,0.763995,0.958227,2.333333,0.651339,1.964804,2.701863,2.333333,0.651339,1.964804,2.701863,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.815087,0.079882,0.769889,0.860284,-1.0,0.0,-1.0,-1.0,2.216252,0.518339,1.922974,2.509529,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.783379,0.073116,0.74201,0.824748,,,,,,,,,,,,,,,,,,,,,,,,,0.68825,0.298927,0.519116,0.857384,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.333333,0.492366,0.054751,0.611916,0.583333,0.668558,0.205061,0.961606
probe_random_edits,shared,none,cancer,12,12,0,0.860119,0.053752,0.829706,0.890532,0.869048,0.041239,0.845714,0.892381,0.860119,0.053752,0.829706,0.890532,1.0,0.426401,0.758741,1.241259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.860119,0.053751,0.829706,0.890532,-0.833333,0.57735,-1.16,-0.506667,1.741353,0.514603,1.450189,2.032518,0.547382,0.516471,0.255161,0.839602,0.74242,0.246133,0.603157,0.881683,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.081,0.025053,0.066825,0.095175,2.416667,0.668558,2.038394,2.794939,4.0,0.0,4.0,4.0,0.083333,0.288675,-0.08,0.246667,1.0,0.738549,0.582127,1.417873
probe_random_edits,shared,none,earthquake,12,12,0,0.860119,0.053752,0.829706,0.890532,0.869048,0.041239,0.845714,0.892381,0.860119,0.053752,0.829706,0.890532,1.0,0.426401,0.758741,1.241259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.860119,0.053751,0.829706,0.890532,-0.833333,0.57735,-1.16,-0.506667,1.741353,0.514603,1.450189,2.032518,0.547382,0.516471,0.255161,0.839602,0.74242,0.246133,0.603157,0.881683,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.093667,0.033743,0.074575,0.112759,2.416667,0.668558,2.038394,2.794939,4.0,0.0,4.0,4.0,0.083333,0.288675,-0.08,0.246667,1.0,0.738549,0.582127,1.417873
probe_random_edits,shared,none,sachs,12,12,0,0.371739,0.118246,0.304835,0.438643,1.0,0.0,1.0,1.0,0.617078,0.089625,0.566368,0.667787,13.25,2.301185,11.947982,14.552018,0.9375,0.113067,0.873526,1.001474,2.916667,0.996205,2.353011,3.480323,2.916667,0.996205,2.353011,3.480323,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.459216,0.092938,0.406631,0.5118,-1.0,0.0,-1.0,-1.0,2.951489,0.614919,2.603566,3.299413,0.115525,0.269808,-0.037133,0.268183,0.916667,0.194625,0.806547,1.026786,,,,,,,,,0.616529,0.084475,0.568733,0.664326,,,,,,,,,,,,,,,,,,,,,,,,,2.987333,0.788521,2.541186,3.433481,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.333333,0.492366,0.054751,0.611916,0.833333,0.834847,0.360974,1.305693
probe_random_edits,shared,none,survey,12,12,0,0.690909,0.213306,0.57022,0.811599,0.708586,0.203311,0.593552,0.82362,0.816667,0.119216,0.749214,0.884119,2.583333,1.676486,1.634772,3.531895,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.166667,0.389249,-0.053572,0.386905,0.819697,0.109766,0.757591,0.881803,-0.666667,0.778499,-1.107144,-0.226189,1.389567,1.002124,0.822562,1.956572,0.30954,0.457344,0.050773,0.568307,0.80844,0.282253,0.64874,0.96814,,,,,,,,,0.751515,0.108261,0.690261,0.81277,,,,,,,,,,,,,,,,,,,,,,,,,0.098667,0.015281,0.090021,0.107313,3.75,0.452267,3.494106,4.005894,4.0,0.0,4.0,4.0,0.166667,0.389249,-0.053572,0.386905,0.833333,0.717741,0.427233,1.239433
probe_skel_only,shared,none,asia,12,12,0,0.760142,0.097383,0.705042,0.815241,0.710979,0.107574,0.650113,0.771845,0.783379,0.073116,0.74201,0.824748,3.166667,1.114641,2.535999,3.797334,0.722222,0.12975,0.648809,0.795635,2.833333,0.389249,2.613095,3.053572,2.833333,0.389249,2.613095,3.053572,41.333333,10.696927,35.280977,47.385689,0.0,0.0,0.0,0.0,0.772963,0.086062,0.724269,0.821657,-1.0,0.0,-1.0,-1.0,2.566798,0.342102,2.373236,2.760361,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.783379,0.073116,0.74201,0.824748,,,,,,,,,,,,,,,,,,,,,,,,,0.775667,0.286919,0.613327,0.938006,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,shared,none,cancer,12,12,0,0.72123,0.085313,0.67296,0.769501,0.730159,0.093784,0.677095,0.783222,0.72123,0.085313,0.67296,0.769501,1.75,0.452267,1.494106,2.005894,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,3.618136,3.952847,8.047153,0.0,0.0,0.0,0.0,0.72123,0.085313,0.67296,0.769501,-1.0,0.0,-1.0,-1.0,1.170531,0.13011,1.096914,1.244147,0.057763,0.200095,-0.055452,0.170977,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.030083,0.020668,0.018389,0.041777,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,shared,none,earthquake,12,12,0,0.72123,0.085313,0.67296,0.769501,0.730159,0.093784,0.677095,0.783222,0.72123,0.085313,0.67296,0.769501,1.75,0.452267,1.494106,2.005894,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,3.618136,3.952847,8.047153,0.0,0.0,0.0,0.0,0.72123,0.085313,0.67296,0.769501,-1.0,0.0,-1.0,-1.0,1.170531,0.13011,1.096914,1.244147,0.057763,0.200095,-0.055452,0.170977,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.027167,0.026635,0.012096,0.042237,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,shared,none,sachs,12,12,0,0.391124,0.152685,0.304735,0.477513,1.0,0.0,1.0,1.0,0.616529,0.084475,0.568733,0.664325,12.75,2.73446,11.202833,14.297167,0.875,0.130558,0.80113,0.94887,3.083333,1.1645,2.424455,3.742211,3.083333,1.1645,2.424455,3.742211,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.482939,0.088199,0.433036,0.532842,-1.0,0.0,-1.0,-1.0,3.278788,0.78682,2.833603,3.723974,0.057764,0.200095,-0.05545,0.170978,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.616529,0.084475,0.568733,0.664326,,,,,,,,,,,,,,,,,,,,,,,,,3.4815,1.336148,2.725503,4.237497,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,shared,none,survey,12,12,0,0.668182,0.144166,0.586612,0.749751,0.677441,0.135205,0.600942,0.75394,0.751515,0.108261,0.690261,0.81277,2.833333,1.114641,2.202666,3.464001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,6.605783,12.262427,19.737573,0.0,0.0,0.0,0.0,0.751515,0.108261,0.690261,0.81277,-1.0,0.0,-1.0,-1.0,1.440129,0.271561,1.286479,1.593779,0.057823,0.200076,-0.05538,0.171027,0.958327,0.144336,0.876662,1.039993,,,,,,,,,0.751515,0.108261,0.690261,0.81277,,,,,,,,,,,,,,,,,,,,,,,,,0.080333,0.059261,0.046803,0.113863,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
