graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
survey,anon,20260820T064424Z,2026-08-20T06:44:52.877624+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,0.09,1.0,0.8333333333333334,0.9090909090909091,0.7272727272727272,0.8,0.6666666666666666,0.7272727272727272,2,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,0.06231,2e-05,1.0,,,0,,1,2,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:52.967889+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,0.093,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,2.39821,0.0,1.0,,,0,,1,2,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:53.061560+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,0.095,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.5454545454545454,0.42857142857142855,0.5,0.4615384615384615,5,0.0,1,0,7,0,1,48,48,0,0.8,-1,-1,3.21955,2.08076,0.12498,,,0,,0,3,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:44:53.157033+00:00,study2_semantic,oracle,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:44:53.158519+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.013,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,
survey,named,20260820T064424Z,2026-08-20T06:44:53.172725+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.111,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,1.60945,0.69315,0.5,,,0,,2,3,1,0.666667,1,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:44:53.283564+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.124,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,1.60944,0.43879,0.84053,,,0,,2,2,1,0.666667,1,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:44:53.352598+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.135,1.0,0.6666666666666666,0.8,0.4,0.5,0.3333333333333333,0.4,4,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,2.04531,1.10738,0.33296,,,0,,1,2,1,0.666667,1,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:44:53.413169+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.136,1.0,0.5,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,2.19856,1.76418,0.24709,,,0,,1,2,1,0.666667,1,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:44:53.548778+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.065,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,0.5,5,0.0,1,0,6,0,1,48,48,0,0.666667,-1,-1,2.07945,0.0,1.0,,,0,,0,3,1,0.666667,1,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:44:53.614223+00:00,study2_semantic,probe_skel_only,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.023,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,8,0,0,0.666667,-1,-1,1.38629,0.0,1.0,,,,,,,,0.666667,1,2,0.5,0,0,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:44:53.637967+00:00,study2_semantic,probe_random_edits,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.08,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,0,0,0.8,-1,-1,1.60944,0.69315,0.5,,,,,3,4,,0.666667,1,2,0.5,0,1,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:44:53.717908+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,0.00177,0.00177,0.99982,,,,,0,3,,0.666667,1,2,0.5,0,3,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:44:53.731794+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.081,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,1.86471,1e-05,1.0,,,0,,2,4,1,0.666667,1,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:53.813115+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.067,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,2.44019,0.41124,0.85652,,,0,,2,2,1,0.666667,1,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:53.871675+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.162,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,2.10038,0.93977,0.69928,,,0,,2,2,1,0.666667,1,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:53.924520+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.151,1.0,0.5,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,2.82839,1.67538,0.25538,,,0,,0,2,1,0.666667,1,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:44:54.122509+00:00,study2_semantic,oracle,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:44:54.044604+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.082,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,0.5,5,0.0,1,0,6,0,1,48,48,0,0.666667,-1,-1,2.07945,0.0,1.0,,,0,,0,3,1,0.666667,1,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:44:54.127838+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.009,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,
survey,named,20260820T064424Z,2026-08-20T06:44:54.137939+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.078,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.56415,0.0,1.0,,,0,,4,4,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:44:54.215988+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.039,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,0.05148,0.0,1.0,,,0,,2,1,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:44:54.255237+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.089,0.42857142857142855,0.5,0.4615384615384615,0.2222222222222222,0.14285714285714285,0.16666666666666666,0.15384615384615383,9,0.0,1,0,7,0,1,48,48,0,0.8,-1,-1,0.85936,1.09861,0.33333,,,0,,1,4,1,0.8,2,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:44:54.344915+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.064,1.0,0.6666666666666666,0.8,0.4,0.5,0.3333333333333333,0.4,4,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,0.0197,2.13519,0.19166,,,0,,1,2,1,0.8,2,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
survey,named,20260820T064424Z,2026-08-20T06:44:54.409133+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.1,0.75,1.0,0.8571428571428571,0.5,0.375,0.5,0.42857142857142855,5,0.0,1,0,8,0,1,48,48,0,0.857143,-1,-1,3.44485,2.07944,0.125,,,0,,0,4,1,0.8,2,2,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
survey,shared,20260820T064424Z,2026-08-20T06:44:54.484913+00:00,study2_semantic,probe_skel_only,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.052,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,16,0,0,0.8,-1,-1,1.18393,0.0,1.0,,,,,,,,0.8,2,2,0.5,0,0,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:44:54.587307+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,1e-05,1e-05,1.0,,,,,0,2,,0.8,2,2,0.5,0,2,,,,,,,,,
survey,shared,20260820T064424Z,2026-08-20T06:44:54.521911+00:00,study2_semantic,probe_random_edits,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.093,0.8,0.6666666666666666,0.7272727272727272,0.4,0.4,0.3333333333333333,0.3636363636363636,5,0.0,1,0,5,0,1,48,0,0,0.8,-1,-1,0.0197,0.0,1.0,,,,,4,4,,0.8,2,2,0.5,0,0,,,,,,,,,
survey,anon,20260820T064424Z,2026-08-20T06:44:54.615210+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.077,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.56415,0.0,1.0,,,0,,4,4,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:54.692888+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.039,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,0.05148,0.0,1.0,,,0,,4,2,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:54.732142+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.154,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.5678,0.0,1.0,,,0,,1,3,1,0.8,2,2,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:54.757490+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.184,0.8,0.6666666666666666,0.7272727272727272,0.4,0.4,0.3333333333333333,0.3636363636363636,5,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.57774,0.00893,0.99885,,,0,,1,2,1,0.8,2,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
survey,anon,20260820T064424Z,2026-08-20T06:44:54.880281+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.114,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.5454545454545454,0.42857142857142855,0.5,0.4615384615384615,5,0.0,1,0,7,0,1,48,48,0,0.8,-1,-1,1.99729,1.09071,0.39341,,,0,,1,4,1,0.8,2,2,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:44:54.994334+00:00,study2_semantic,oracle,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:44:54.995788+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.018,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,0.5,0.6666666666666666,4,0.6666666666666666,3,2,4,0,3,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,
asia,named,20260820T064424Z,2026-08-20T06:44:55.014279+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.503,1.0,0.625,0.7692307692307693,0.7499999999999999,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.66504,0.0,1.0,,,0,,4,4,1,0.666667,4,0,0.5,0,3,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:44:55.150129+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.806,0.8,0.5,0.6153846153846154,0.5714285714285715,0.8,0.5,0.6153846153846154,5,0.6666666666666666,3,2,5,0,3,48,48,0,0.666667,-1,-1,2.30259,0.0,1.0,,,0,,2,2,1,0.666667,4,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:44:55.064619+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.998,1.0,0.625,0.7692307692307693,0.5714285714285715,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.30262,0.0,1.0,,,0,,3,4,1,0.666667,4,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:44:55.216493+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.91,1.0,0.625,0.7692307692307693,0.7499999999999999,0.8,0.5,0.6153846153846154,4,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.08029,0.69315,0.5,,,0,,1,2,1,0.666667,4,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:44:55.694639+00:00,study2_semantic,probe_skel_only,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.476,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,0.5,0.6666666666666666,4,0.6666666666666666,3,2,4,0,3,16,0,0,0.666667,-1,-1,2.48491,0.0,1.0,,,,,,,,0.666667,4,0,0.5,0,0,,,,,,,,,
asia,named,20260820T064424Z,2026-08-20T06:44:55.430445+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.847,1.0,0.625,0.7692307692307693,0.7499999999999999,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.66491,0.0,1.0,,,0,,1,4,1,0.666667,4,0,0.5,0,4,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:44:56.187703+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,0,1,1.0,6,1,2.0736,0.0,1.0,,,,,0,4,,0.666667,4,0,0.5,0,4,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:44:56.067304+00:00,study2_semantic,probe_random_edits,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.605,0.8,0.5,0.6153846153846154,0.28571428571428575,0.6,0.375,0.4615384615384615,6,1.0,2,2,5,0,2,48,0,0,0.769231,-1,-1,2.30296,0.0,1.0,,,,,4,4,,0.666667,4,0,0.5,0,1,,,,,,,,,
asia,anon,20260820T064424Z,2026-08-20T06:44:56.278901+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,1.027,1.0,0.625,0.7692307692307693,0.5714285714285715,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.07944,0.69323,0.5,,,0,,2,4,1,0.666667,4,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:44:57.426209+00:00,study2_semantic,oracle,,none,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asia,anon,20260820T064424Z,2026-08-20T06:44:56.399398+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,1.131,1.0,0.625,0.7692307692307693,0.7499999999999999,0.8,0.5,0.6153846153846154,4,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.08029,0.69315,0.5,,,0,,3,3,1,0.666667,4,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:44:56.504809+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,1.026,1.0,0.625,0.7692307692307693,0.7499999999999999,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.0864,0.0,1.0,,,0,,4,4,1,0.666667,4,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
asia,anon,20260820T064424Z,2026-08-20T06:44:56.655975+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.891,1.0,0.625,0.7692307692307693,0.5714285714285715,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.07944,0.69323,0.5,,,0,,2,3,1,0.666667,4,0,0.5,0,3,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:44:57.521204+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.064,1.0,0.875,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,1.0,2,2,7,0,2,,,,,,,,,,,,,,,,,0.933333,,,,,,,,,,,,,,
asia,anon,20260820T064424Z,2026-08-20T06:44:56.812859+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.824,0.8571428571428571,0.75,0.7999999999999999,0.7499999999999999,0.8571428571428571,0.75,0.7999999999999999,3,0.6666666666666666,3,2,7,0,3,48,48,0,0.8,-1,-1,3.41418,0.43472,0.84297,,,0,,0,3,1,0.666667,4,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:44:57.628216+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.415,1.0,0.875,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,1.0,2,2,7,0,2,48,48,0,0.933333,-1,-1,2.05287,0.0,1.0,,,0,,4,4,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:44:57.818826+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,48,1,1.0,2,1,1.79176,0.0,1.0,,,0,,4,4,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:44:57.702929+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.72,1.0,0.875,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,0.6666666666666666,3,2,7,0,3,48,48,0,0.933333,-1,-1,2.51301,0.0,1.0,,,0,,4,4,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:44:58.565839+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,0,1,1.0,2,1,1.79176,0.0,1.0,,,,,0,1,,0.933333,5,2,0.5,0,1,,,,,,,,,
asia,named,20260820T064424Z,2026-08-20T06:44:57.929020+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,1.266,1.0,0.875,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,0.6666666666666666,3,2,7,0,3,48,48,0,0.933333,-1,-1,3.45413,0.19235,0.96086,,,0,,2,2,1,0.933333,5,2,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
asia,named,20260820T064424Z,2026-08-20T06:44:58.125360+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,1.108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,3,1,2.7008,0.30134,0.92736,,,0,,0,2,1,0.933333,5,2,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
asia,shared,20260820T064424Z,2026-08-20T06:44:58.303505+00:00,study2_semantic,probe_skel_only,,none,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.964,1.0,0.875,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,0.6666666666666666,3,2,7,0,3,48,0,0,0.933333,-1,-1,2.54693,0.0,1.0,,,,,,,,0.933333,5,2,0.5,0,0,,,,,,,,,
asia,shared,20260820T064424Z,2026-08-20T06:44:58.418074+00:00,study2_semantic,probe_random_edits,,none,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,1.154,0.875,0.875,0.875,0.6666666666666665,0.625,0.625,0.625,4,0.6666666666666666,3,2,8,0,3,48,0,0,0.933333,-1,-1,2.91285,0.0,1.0,,,,,4,4,,0.933333,5,2,0.5,0,0,,,,,,,,,
