arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,selection_regret_total_mean,selection_regret_total_sd,selection_regret_total_ci95_lo,selection_regret_total_ci95_hi,selection_regret_mean_mean,selection_regret_mean_sd,selection_regret_mean_ci95_lo,selection_regret_mean_ci95_hi,selection_quality_mean_mean,selection_quality_mean_sd,selection_quality_mean_ci95_lo,selection_quality_mean_ci95_hi,eig_regret_total_mean,eig_regret_total_sd,eig_regret_total_ci95_lo,eig_regret_total_ci95_hi,orientation_accuracy_mean,orientation_accuracy_sd,orientation_accuracy_ci95_lo,orientation_accuracy_ci95_hi,wasted_steps_mean,wasted_steps_sd,wasted_steps_ci95_lo,wasted_steps_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,pc_truth_in_class_mean,pc_truth_in_class_sd,pc_truth_in_class_ci95_lo,pc_truth_in_class_ci95_hi,mec_size_initial_mean,mec_size_initial_sd,mec_size_initial_ci95_lo,mec_size_initial_ci95_hi,mec_entropy_initial_mean,mec_entropy_initial_sd,mec_entropy_initial_ci95_lo,mec_entropy_initial_ci95_hi,belief_undirected_final_mean,belief_undirected_final_sd,belief_undirected_final_ci95_lo,belief_undirected_final_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi
oracle+llm,gpt-4o-mini-2024-07-18,3,10,10,0,0.600489,0.152311,0.506086,0.694892,0.856926,0.172475,0.750025,0.963827,0.870432,0.145164,0.780458,0.960406,5.7,2.983287,3.85094,7.54906,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.147577,0.238338,-0.000146,0.2953,0.96,0.126491,0.8816,1.0384,0.0,0.0,0.0,0.0,2.0,0.666667,1.586796,2.413204,2.0,0.666667,1.586796,2.413204,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.0,0.0,0.0,0.0,775.1,69.567633,731.981534,818.218466,124.0,20.221001,111.466894,136.533106,899.1,70.960787,855.118048,943.081952,0.000191,1.5e-05,0.000181,0.0002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3296,0.254452,2.171889,2.487311
oracle+llm,qwen3-coder-30b-a3b-instruct,0,10,10,0,0.325,0.330108,0.120397,0.529603,1.0,0.0,1.0,1.0,0.9,0.069007,0.857229,0.942771,2.8,1.229273,2.038089,3.561911,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.249482,0.297615,0.065018,0.433946,0.851853,0.17568,0.737076,0.966631,0.0,0.0,0.0,0.0,1.1,0.567646,0.748169,1.451831,1.1,0.567646,0.748169,1.451831,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,960.9,343.042741,748.279906,1173.520094,486.8,928.565178,-88.73066,1062.33066,1447.7,1270.108749,660.478442,2234.921558,0.000698,0.0017,-0.000356,0.001751,1.1,0.316228,0.904,1.296,0.1,0.316228,-0.096,0.296,14.0877,10.002151,7.888303,20.287097
oracle+llm,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.586061,0.169656,0.480907,0.691215,0.892381,0.204315,0.765745,1.019017,0.932984,0.082269,0.881993,0.983975,3.0,1.247219,2.226966,3.773034,0.95,0.158114,0.852,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.056675,0.146199,-0.03394,0.14729,0.85,0.337474,0.640831,1.059169,0.0,0.0,0.0,0.0,1.6,0.516398,1.279933,1.920067,1.6,0.516398,1.279933,1.920067,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,975.0,52.790992,942.279804,1007.720196,265.7,91.395417,209.052534,322.347466,1240.7,102.325244,1177.278157,1304.121843,0.000181,0.000123,0.000105,0.000258,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.1545,5.146652,10.964572,17.344428
oracle+llm,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.693333,0.211688,0.562128,0.824539,0.852222,0.242305,0.70204,1.002405,0.945714,0.070136,0.902243,0.989185,2.8,1.932184,1.60242,3.99758,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.102885,0.290449,-0.077137,0.282907,0.977778,0.066667,0.934222,1.021333,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.0,0.0,0.0,0.0,1062.4,81.021533,1012.182333,1112.617667,284.7,148.38617,192.729299,376.670701,1347.1,207.013392,1218.79177,1475.40823,0.000575,0.000332,0.000369,0.000781,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5269,2.785465,2.800451,6.253349
oracle+llm,qwen3-coder-30b-a3b-instruct,3,10,10,0,0.622812,0.114124,0.552078,0.693547,0.909957,0.137363,0.824818,0.995095,0.888689,0.123568,0.8121,0.965277,6.0,3.858612,3.608407,8.391593,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.147577,0.238338,-0.000146,0.2953,0.96,0.126491,0.8816,1.0384,0.0,0.0,0.0,0.0,2.0,0.666667,1.586796,2.413204,2.0,0.666667,1.586796,2.413204,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.0,0.0,0.0,0.0,1184.4,96.595606,1124.529423,1244.270577,333.4,199.218027,209.923388,456.876612,1517.8,226.529272,1377.395703,1658.204297,0.000752,0.000324,0.000551,0.000952,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.8832,6.083055,7.112884,14.653516
oracle+meek,none,0,10,10,0,0.7,0.246977,0.546922,0.853078,1.0,0.0,1.0,1.0,0.9,0.069007,0.857229,0.942771,1.4,1.074968,0.733728,2.066272,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.249482,0.297615,0.065018,0.433946,0.851853,0.17568,0.737076,0.966631,0.0,0.0,0.0,0.0,1.1,0.567646,0.748169,1.451831,1.1,0.567646,0.748169,1.451831,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,0.001506,0.004467,0.006333
oracle+meek,none,1,10,10,0,0.815152,0.202247,0.689797,0.940506,0.892381,0.204315,0.765745,1.019017,0.956061,0.060795,0.918379,0.993742,1.3,1.418136,0.42103,2.17897,0.95,0.158114,0.852,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.056675,0.146199,-0.03394,0.14729,0.85,0.337474,0.640831,1.059169,0.0,0.0,0.0,0.0,1.6,0.516398,1.279933,1.920067,1.6,0.516398,1.279933,1.920067,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.00216,0.010661,0.013339
oracle+meek,none,2,10,10,0,0.919048,0.112978,0.849023,0.989072,0.882222,0.21031,0.751871,1.012574,0.945714,0.070136,0.902243,0.989185,1.0,1.333333,0.173591,1.826409,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.102885,0.290449,-0.077137,0.282907,0.977778,0.066667,0.934222,1.021333,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0181,0.002998,0.016242,0.019958
oracle+meek,none,3,10,10,0,0.909357,0.099635,0.847602,0.971111,0.924242,0.11428,0.853411,0.995074,0.951462,0.040801,0.926173,0.976751,1.3,1.159502,0.581333,2.018667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.147577,0.238338,-0.000146,0.2953,0.96,0.126491,0.8816,1.0384,0.0,0.0,0.0,0.0,2.0,0.666667,1.586796,2.413204,2.0,0.666667,1.586796,2.413204,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0308,0.007208,0.026332,0.035268
random+llm,gpt-4o-mini-2024-07-18,0,10,10,0,0.405952,0.343681,0.192936,0.618968,1.0,0.0,1.0,1.0,0.770238,0.182199,0.65731,0.883166,2.9,1.595131,1.911327,3.888673,0.9,0.210819,0.769333,1.030667,0.3,0.483046,0.000605,0.599395,0.166667,0.25,0.003333,0.33,0.949073,0.077331,0.89855,0.999596,0.095477,0.166896,-0.007966,0.19892,0.925927,0.146985,0.829897,1.021957,0.0,0.0,0.0,0.0,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,554.1,41.124337,528.610872,579.589128,108.2,18.62376,96.656874,119.743126,662.3,44.77611,634.54748,690.05252,0.000148,1.3e-05,0.00014,0.000156,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.491,1.764533,1.397331,3.584669
random+llm,gpt-4o-mini-2024-07-18,1,10,10,0,0.559293,0.159505,0.460431,0.658155,0.682381,0.39619,0.43682,0.927942,0.835758,0.204274,0.709147,0.962368,3.6,1.712698,2.538459,4.661541,0.916667,0.180021,0.805089,1.028245,0.2,0.421637,-0.061333,0.461333,0.083333,0.18002,-0.028245,0.194911,0.966666,0.070274,0.92311,1.010222,0.172964,0.213273,0.040776,0.305152,0.9,0.210819,0.769333,1.030667,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,631.8,50.497085,600.501583,663.098417,100.3,11.324016,93.281302,107.318698,732.1,46.879159,703.043996,761.156004,0.000155,8e-06,0.00015,0.00016,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9477,0.208427,1.818516,2.076884
random+llm,gpt-4o-mini-2024-07-18,2,10,10,0,0.602198,0.277746,0.430049,0.774346,0.756623,0.32623,0.554424,0.958823,0.873195,0.112626,0.803389,0.943002,4.0,2.357023,2.539102,5.460898,0.85,0.199536,0.726326,0.973674,1.3,1.828782,0.166509,2.433491,0.592592,0.842083,0.042431,1.142753,0.79784,0.241273,0.640208,0.955472,0.489269,0.394241,0.244916,0.733622,0.977778,0.066667,0.934222,1.021333,0.0,0.0,0.0,0.0,2.1,0.875595,1.557301,2.642699,2.1,0.875595,1.557301,2.642699,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.3,0.674949,-0.118337,0.718337,722.7,79.642325,673.337175,772.062825,102.3,17.969418,91.162439,113.437561,825.0,88.620289,770.072576,879.927424,0.00017,1.9e-05,0.000158,0.000182,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0875,0.364137,1.861806,2.313194
random+llm,gpt-4o-mini-2024-07-18,3,10,10,0,0.518922,0.172877,0.411772,0.626072,0.779351,0.317314,0.582678,0.976024,0.793373,0.174402,0.685277,0.901469,6.9,2.378141,5.426013,8.373987,0.8,0.185093,0.685278,0.914722,3.6,3.169297,1.635649,5.564351,1.258333,0.931654,0.680888,1.835778,0.622224,0.220362,0.485642,0.758806,0.844322,0.486363,0.542871,1.145773,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7,0.948683,2.112,3.288,2.7,0.948683,2.112,3.288,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.5,0.849837,-0.026734,1.026734,849.3,99.585865,787.576042,911.023958,120.1,17.984252,108.953245,131.246755,969.4,92.561331,912.029893,1026.770107,0.000199,1.4e-05,0.000191,0.000208,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2294,0.463536,1.942098,2.516702
random+llm,qwen3-coder-30b-a3b-instruct,0,10,10,0,0.336429,0.301892,0.149314,0.523543,1.0,0.0,1.0,1.0,0.9,0.069007,0.857229,0.942771,2.8,1.135292,2.096338,3.503662,0.9,0.210819,0.769333,1.030667,0.3,0.483046,0.000605,0.599395,0.166667,0.25,0.003333,0.33,0.949073,0.077331,0.89855,0.999596,0.095477,0.166896,-0.007966,0.19892,0.925927,0.146985,0.829897,1.021957,0.0,0.0,0.0,0.0,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,884.3,48.978567,853.94277,914.65723,234.4,58.701126,198.016665,270.783335,1118.7,92.683512,1061.254164,1176.145836,0.00024,0.000173,0.000133,0.000348,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.1068,4.698091,11.194893,17.018707
random+llm,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.548275,0.143075,0.459596,0.636954,0.852381,0.318609,0.654905,1.049857,0.907459,0.107225,0.841,0.973918,3.6,1.505545,2.666853,4.533147,0.916667,0.180021,0.805089,1.028245,0.2,0.421637,-0.061333,0.461333,0.083333,0.18002,-0.028245,0.194911,0.966666,0.070274,0.92311,1.010222,0.172964,0.213273,0.040776,0.305152,0.9,0.210819,0.769333,1.030667,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,984.5,67.612047,942.593619,1026.406381,268.2,94.961747,209.3421,327.0579,1252.7,126.840276,1174.083583,1331.316417,0.000196,0.000165,9.3e-05,0.000298,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.1099,8.249597,9.996747,20.223053
random+llm,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.651978,0.161445,0.551914,0.752042,0.868889,0.220101,0.732469,1.005309,0.933214,0.070524,0.889503,0.976926,3.4,1.646545,2.379461,4.420539,0.85,0.199536,0.726326,0.973674,1.3,1.828782,0.166509,2.433491,0.592592,0.842083,0.042431,1.142753,0.79784,0.241273,0.640208,0.955472,0.489269,0.394241,0.244916,0.733622,0.977778,0.066667,0.934222,1.021333,0.0,0.0,0.0,0.0,2.1,0.875595,1.557301,2.642699,2.1,0.875595,1.557301,2.642699,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.3,0.674949,-0.118337,0.718337,1236.1,452.225718,955.807596,1516.392404,523.1,1035.507117,-118.71396,1164.91396,1759.2,1481.726081,840.816661,2677.583339,0.000255,0.000317,5.8e-05,0.000451,1.1,0.316228,0.904,1.296,0.1,0.316228,-0.096,0.296,18.4576,25.528071,2.635138,34.280062
random+llm,qwen3-coder-30b-a3b-instruct,3,10,10,0,0.625299,0.102685,0.561654,0.688943,0.890909,0.157265,0.793435,0.988383,0.917119,0.084945,0.864469,0.969768,4.7,1.828782,3.566509,5.833491,0.8,0.185093,0.685278,0.914722,3.6,3.169297,1.635649,5.564351,1.258333,0.931654,0.680888,1.835778,0.622224,0.220362,0.485642,0.758806,0.844322,0.486363,0.542871,1.145773,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7,0.948683,2.112,3.288,2.7,0.948683,2.112,3.288,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.5,0.849837,-0.026734,1.026734,1286.9,138.44329,1201.09196,1372.70804,578.9,686.046557,153.683939,1004.116061,1865.8,724.99882,1416.441076,2315.158924,0.001333,0.00118,0.000602,0.002064,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.1619,24.331745,4.080928,34.242872
random+meek,none,0,10,10,0,0.757143,0.243277,0.606358,0.907927,1.0,0.0,1.0,1.0,0.9,0.069007,0.857229,0.942771,1.2,1.032796,0.559867,1.840133,0.9,0.210819,0.769333,1.030667,0.3,0.483046,0.000605,0.599395,0.166667,0.25,0.003333,0.33,0.949073,0.077331,0.89855,0.999596,0.095477,0.166896,-0.007966,0.19892,0.925927,0.146985,0.829897,1.021957,0.0,0.0,0.0,0.0,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5758,1.800461,-0.540137,1.691737
random+meek,none,1,10,10,0,0.816667,0.172968,0.70946,0.923873,0.892381,0.204315,0.765745,1.019017,0.956061,0.060795,0.918379,0.993742,1.3,1.159502,0.581333,2.018667,0.916667,0.180021,0.805089,1.028245,0.2,0.421637,-0.061333,0.461333,0.083333,0.18002,-0.028245,0.194911,0.966666,0.070274,0.92311,1.010222,0.172964,0.213273,0.040776,0.305152,0.9,0.210819,0.769333,1.030667,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0131,0.002378,0.011626,0.014574
random+meek,none,2,10,10,0,0.897143,0.111048,0.828315,0.965971,0.882222,0.21031,0.751871,1.012574,0.945714,0.070136,0.902243,0.989185,1.3,1.337494,0.471013,2.128987,0.85,0.199536,0.726326,0.973674,1.3,1.828782,0.166509,2.433491,0.592592,0.842083,0.042431,1.142753,0.79784,0.241273,0.640208,0.955472,0.489269,0.394241,0.244916,0.733622,0.977778,0.066667,0.934222,1.021333,0.0,0.0,0.0,0.0,2.1,0.875595,1.557301,2.642699,2.1,0.875595,1.557301,2.642699,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.3,0.674949,-0.118337,0.718337,,,,,,,,,,,,,,,,,,,,,,,,,0.0208,0.002936,0.01898,0.02262
random+meek,none,3,10,10,0,0.901066,0.079888,0.851552,0.950581,0.924242,0.11428,0.853411,0.995074,0.951462,0.040801,0.926173,0.976751,1.6,1.074968,0.933728,2.266272,0.8,0.185093,0.685278,0.914722,3.6,3.169297,1.635649,5.564351,1.258333,0.931654,0.680888,1.835778,0.622224,0.220362,0.485642,0.758806,0.844322,0.486363,0.542871,1.145773,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7,0.948683,2.112,3.288,2.7,0.948683,2.112,3.288,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.5,0.849837,-0.026734,1.026734,,,,,,,,,,,,,,,,,,,,,,,,,0.0361,0.009098,0.030461,0.041739
