graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
survey,named,20260820T055901Z,2026-08-20T06:02:19.817324+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,2.855,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,2.30438,1.05442,0.44141,,,0,,2,1,,0.8,2,2,0.5,0,0,1,0,0,920,118,0,1038,0.0002088,2.712
survey,named,20260820T055901Z,2026-08-20T06:02:20.300538+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,2.572,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.39422,0.0,1.0,,,0,,1,2,,0.8,2,2,0.5,0,1,1,0,0,910,180,0,1090,0.0014925,2.4079
survey,shared,20260820T055901Z,2026-08-20T06:02:22.702755+00:00,study2_semantic,probe_skel_only,,none,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,0.185,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,16,0,0,0.8,-1,-1,1.09997,0.0,1.0,,,,,,,,0.8,2,2,0.5,0,0,,,,,,,,,
survey,shared,20260820T055901Z,2026-08-20T06:02:22.910518+00:00,study2_semantic,probe_random_edits,,none,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,0.276,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,0,0,0.8,-1,-1,1.8774,0.31622,0.904,,,,,4,4,,0.8,2,2,0.5,0,0,,,,,,,,,
survey,shared,20260820T055901Z,2026-08-20T06:02:22.986899+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,0.243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,6,0,1,48,0,1,1.0,1,1,0.01231,0.0,1.0,,,,,0,2,,0.8,2,2,0.5,0,2,,,,,,,,,
survey,named,20260820T055901Z,2026-08-20T06:02:22.333336+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,2.533,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.5454545454545454,0.42857142857142855,0.5,0.4615384615384615,5,0.0,1,0,7,0,1,48,48,0,0.8,-1,-1,3.21955,2.08076,0.12498,,,0,,0,3,,0.8,2,2,0.5,0,1,1,0,0,1018,167,0,1185,0.00101,2.339
survey,named,20260820T055901Z,2026-08-20T06:02:05.940997+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260827,2654168354,6,6,60,60,1,0,6,0,success,,19.073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,6,0,1,48,48,1,1.0,1,1,0.03793,0.0,1.0,,,0,,2,1,,0.909091,3,2,0.5,0,1,1,0,0,1627,255,0,1882,0.002902,18.854
survey,anon,20260820T055901Z,2026-08-20T06:02:23.279323+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,1.948,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,2.30469,1.24419,0.4225,,,0,,2,2,,0.8,2,2,0.5,0,0,1,0,0,830,89,0,919,0.0001779,1.7776
survey,named,20260820T055901Z,2026-08-20T06:02:21.559619+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,4.192,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,2.39821,0.0,1.0,,,0,,1,2,,0.8,2,2,0.5,0,1,1,0,0,1628,250,0,1878,0.002878,4.0308
survey,shared,20260820T055901Z,2026-08-20T06:02:25.787674+00:00,study2_semantic,oracle,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey,shared,20260820T055901Z,2026-08-20T06:02:25.819416+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.025,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,
survey,anon,20260820T055901Z,2026-08-20T06:02:23.240093+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,2.756,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.39424,0.0,1.0,,,0,,2,2,,0.8,2,2,0.5,0,1,1,0,0,1256,244,0,1500,0.00072423,2.5944
survey,named,20260820T055901Z,2026-08-20T06:02:19.463276+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,6.782,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.39424,0.0,1.0,,,0,,2,4,,0.8,2,2,0.5,0,2,1,0,0,1347,599,0,1946,0.00127004,6.613
survey,anon,20260820T055901Z,2026-08-20T06:02:24.935080+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,2.129,1.0,0.8333333333333334,0.9090909090909091,0.7272727272727272,0.8,0.6666666666666666,0.7272727272727272,2,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,0.06231,2e-05,1.0,,,0,,1,2,,0.8,2,2,0.5,0,1,1,0,0,820,153,0,973,0.0013035,1.9573
survey,anon,20260820T055901Z,2026-08-20T06:02:25.052853+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,3.064,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,2.39821,0.0,1.0,,,0,,1,2,,0.8,2,2,0.5,0,1,1,0,0,1526,189,0,1715,0.002471,2.8988
survey,named,20260820T055901Z,2026-08-20T06:02:26.279822+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,2.2,1.0,0.6666666666666666,0.8,0.4,0.5,0.3333333333333333,0.4,4,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,2.04531,1.10738,0.33296,,,0,,1,2,,0.666667,1,2,0.5,0,1,1,0,0,913,157,0,1070,0.00139125,2.0626
survey,shared,20260820T055901Z,2026-08-20T06:02:28.515822+00:00,study2_semantic,probe_skel_only,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.035,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,8,0,0,0.666667,-1,-1,1.38629,0.0,1.0,,,,,,,,0.666667,1,2,0.5,0,0,,,,,,,,,
survey,shared,20260820T055901Z,2026-08-20T06:02:28.595730+00:00,study2_semantic,probe_random_edits,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.141,0.75,0.5,0.6,0.4444444444444444,0.5,0.3333333333333333,0.4,5,0.0,1,0,4,0,1,48,0,0,0.666667,-1,-1,2.28844,1.09864,0.33333,,,,,3,4,,0.666667,1,2,0.5,0,1,,,,,,,,,
survey,shared,20260820T055901Z,2026-08-20T06:02:28.773669+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,0.024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,0.00177,0.00177,0.99982,,,,,0,3,,0.666667,1,2,0.5,0,3,,,,,,,,,
survey,named,20260820T055901Z,2026-08-20T06:02:25.909350+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,3.299,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,1.60945,0.69315,0.5,,,0,,2,3,,0.666667,1,2,0.5,0,1,1,0,0,1356,300,0,1656,0.00083538,3.1501
survey,named,20260820T055901Z,2026-08-20T06:02:26.034184+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,3.407,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,1.60944,0.43879,0.84053,,,0,,2,2,,0.666667,1,2,0.5,0,0,1,0,0,923,138,0,1061,0.00022125,3.2679
survey,anon,20260820T055901Z,2026-08-20T06:02:29.245240+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,1.912,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,2.44019,0.41124,0.85652,,,0,,2,2,,0.666667,1,2,0.5,0,0,1,0,0,833,70,0,903,0.00016695,1.7081
survey,named,20260820T055901Z,2026-08-20T06:02:27.103145+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,4.135,1.0,0.5,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,2.19856,1.76418,0.24709,,,0,,1,2,,0.666667,1,2,0.5,0,0,1,0,0,1631,217,0,1848,0.002716,3.8774
survey,anon,20260820T055901Z,2026-08-20T06:02:29.478795+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,2.096,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,2.10038,0.93977,0.69928,,,0,,2,2,,0.666667,1,2,0.5,0,0,1,0,0,823,149,0,972,0.00128775,1.8694
survey,shared,20260820T055901Z,2026-08-20T06:02:31.639511+00:00,study2_semantic,oracle,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey,anon,20260820T055901Z,2026-08-20T06:02:28.829171+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,2.818,0.75,0.5,0.6,0.4444444444444444,0.5,0.3333333333333333,0.4,5,0.0,1,0,4,0,1,48,48,0,0.666667,-1,-1,1.60945,1.92177,0.18841,,,0,,2,4,,0.666667,1,2,0.5,0,0,1,0,0,1265,243,0,1508,0.0007254,2.5981
survey,shared,20260820T055901Z,2026-08-20T06:02:31.667308+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.019,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,
survey,anon,20260820T055901Z,2026-08-20T06:02:25.265278+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260829,2654168616,6,6,60,60,1,0,6,0,success,,7.142,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.5454545454545454,0.42857142857142855,0.5,0.4615384615384615,5,0.0,1,0,7,0,1,48,48,0,0.8,-1,-1,3.21955,2.08076,0.12498,,,0,,0,3,,0.8,2,2,0.5,0,1,1,0,0,928,145,0,1073,0.000899,6.9739
survey,named,20260820T055901Z,2026-08-20T06:02:31.740905+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,1.838,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,0.05148,0.0,1.0,,,0,,2,1,,0.8,2,2,0.5,0,1,1,0,0,920,82,0,1002,0.0001872,1.7663
survey,anon,20260820T055901Z,2026-08-20T06:02:31.267078+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,2.444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,0.5,5,0.0,1,0,6,0,1,48,48,0,0.666667,-1,-1,2.07945,0.0,1.0,,,0,,0,3,,0.666667,1,2,0.5,0,1,1,0,0,940,154,0,1094,0.000932,2.313
survey,named,20260820T055901Z,2026-08-20T06:02:31.709306+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,3.018,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,1.85056,9e-05,0.99999,,,0,,4,4,,0.8,2,2,0.5,0,1,1,0,0,1348,288,0,1636,0.00081549,2.8807
survey,shared,20260820T055901Z,2026-08-20T06:02:34.816198+00:00,study2_semantic,probe_skel_only,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.058,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,16,0,0,0.8,-1,-1,1.18393,0.0,1.0,,,,,,,,0.8,2,2,0.5,0,0,,,,,,,,,
survey,shared,20260820T055901Z,2026-08-20T06:02:34.901858+00:00,study2_semantic,probe_random_edits,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.308,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,0,0,0.8,-1,-1,1.97434,0.00087,0.99992,,,,,4,4,,0.8,2,2,0.5,0,0,,,,,,,,,
survey,anon,20260820T055901Z,2026-08-20T06:02:31.216941+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,3.999,1.0,0.5,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,4,0.0,1,0,3,0,1,48,48,0,0.666667,-1,-1,2.82839,1.67538,0.25538,,,0,,0,2,,0.666667,1,2,0.5,0,0,1,0,0,1529,236,0,1765,0.002709,3.6909
survey,shared,20260820T055901Z,2026-08-20T06:02:35.241124+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,0.023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,6,0,0,48,0,1,1.0,1,1,1e-05,1e-05,1.0,,,,,0,2,,0.8,2,2,0.5,0,2,,,,,,,,,
survey,named,20260820T055901Z,2026-08-20T06:02:32.438396+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,3.112,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,0.7954,1.09828,0.60155,,,0,,1,4,,0.8,2,2,0.5,0,0,1,0,0,910,288,0,1198,0.0019785,2.992
survey,named,20260820T055901Z,2026-08-20T06:02:33.738560+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,2.604,0.75,1.0,0.8571428571428571,0.5,0.375,0.5,0.42857142857142855,5,0.0,1,0,8,0,1,48,48,0,0.857143,-1,-1,3.44485,2.07944,0.125,,,0,,0,4,,0.8,2,2,0.5,0,2,1,0,0,1019,150,0,1169,0.0009595,2.341
survey,anon,20260820T055901Z,2026-08-20T06:02:35.579871+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,1.949,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.5678,0.0,1.0,,,0,,1,3,,0.8,2,2,0.5,0,2,1,0,0,820,162,0,982,0.001344,1.788
survey,anon,20260820T055901Z,2026-08-20T06:02:35.318174+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,2.648,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,1.81218,0.01186,0.99841,,,0,,4,2,,0.8,2,2,0.5,0,1,1,0,0,830,95,0,925,0.0001815,2.5115
asia,shared,20260820T055901Z,2026-08-20T06:02:37.993376+00:00,study2_semantic,oracle,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asia,shared,20260820T055901Z,2026-08-20T06:02:38.015896+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.033,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,0.5,0.6666666666666666,4,0.6666666666666666,3,2,4,0,3,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,
survey,named,20260820T055901Z,2026-08-20T06:02:33.630751+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,5.016,1.0,0.6666666666666666,0.8,0.4,0.5,0.3333333333333333,0.4,4,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,0.0197,2.07514,0.19597,,,0,,1,2,,0.8,2,2,0.5,0,0,1,0,0,1629,273,0,1902,0.002994,4.8943
survey,anon,20260820T055901Z,2026-08-20T06:02:35.290473+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,4.883,1.0,0.6666666666666666,0.8,0.6,0.75,0.5,0.6,3,0.0,1,0,4,0,1,48,48,0,0.8,-1,-1,1.85056,9e-05,0.99999,,,0,,4,4,,0.8,2,2,0.5,0,1,1,0,0,1257,463,0,1720,0.00104481,4.7467
survey,anon,20260820T055901Z,2026-08-20T06:02:36.378894+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,3.98,0.8,0.6666666666666666,0.7272727272727272,0.4,0.4,0.3333333333333333,0.3636363636363636,5,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.57774,0.00893,0.99885,,,0,,1,2,,0.8,2,2,0.5,0,1,1,0,0,1527,249,0,1776,0.002772,3.8094
survey,anon,20260820T055901Z,2026-08-20T06:02:37.558424+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260831,2654168878,6,6,60,60,1,0,6,0,success,,3.038,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,1,0.0,1,0,5,0,1,48,48,0,0.909091,-1,-1,1.69742,0.0,1.0,,,0,,1,4,,0.8,2,2,0.5,0,2,1,0,0,929,165,0,1094,0.0009595,2.8982
survey,named,20260820T055901Z,2026-08-20T06:02:28.155378+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260830,2654168747,6,6,60,60,1,0,6,0,success,,13.186,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,0.5,5,0.0,1,0,6,0,1,48,48,0,0.666667,-1,-1,2.07945,0.0,1.0,,,0,,0,3,,0.666667,1,2,0.5,0,1,1,0,0,1104,214,0,1318,0.001194,12.9688
asia,named,20260820T055901Z,2026-08-20T06:02:38.678509+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,3.176,1.0,0.625,0.7692307692307693,0.5714285714285715,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.30561,0.69315,0.5,,,0,,3,4,,0.666667,4,0,0.5,0,1,1,0,0,1237,111,0,1348,0.00025215,2.3903
asia,shared,20260820T055901Z,2026-08-20T06:02:41.397239+00:00,study2_semantic,probe_skel_only,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.474,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,0.5,0.6666666666666666,4,0.6666666666666666,3,2,4,0,3,16,0,0,0.666667,-1,-1,2.48491,0.0,1.0,,,,,,,,0.666667,4,0,0.5,0,0,,,,,,,,,
asia,shared,20260820T055901Z,2026-08-20T06:02:41.986216+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,2,2,8,0,2,48,0,1,1.0,4,1,2.0736,0.0,1.0,,,,,0,4,,0.666667,4,0,0.5,0,4,,,,,,,,,
asia,shared,20260820T055901Z,2026-08-20T06:02:41.894504+00:00,study2_semantic,probe_random_edits,,none,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,0.725,1.0,0.625,0.7692307692307693,0.5714285714285715,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,0,0,0.769231,-1,-1,3.17381,0.0,1.0,,,,,4,4,,0.666667,4,0,0.5,0,1,,,,,,,,,
asia,named,20260820T055901Z,2026-08-20T06:02:40.626679+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,3.125,1.0,0.625,0.7692307692307693,0.7499999999999999,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.66491,0.0,1.0,,,0,,1,4,,0.666667,4,0,0.5,0,4,1,0,0,1450,178,0,1628,0.001259,2.7649
asia,anon,20260820T055901Z,2026-08-20T06:02:42.660355+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,2.25,0.8,0.5,0.6153846153846154,0.28571428571428575,0.6,0.375,0.4615384615384615,6,1.0,2,2,5,0,2,48,48,0,0.769231,-1,-1,2.08029,0.0,1.0,,,0,,3,3,,0.666667,4,0,0.5,0,2,1,0,0,1128,74,0,1202,0.0002136,1.7707
asia,anon,20260820T055901Z,2026-08-20T06:02:42.531504+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,3.185,1.0,0.625,0.7692307692307693,0.7499999999999999,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.07944,0.0,1.0,,,0,,2,4,,0.666667,4,0,0.5,0,2,1,0,0,1671,218,0,1889,0.00080759,2.3784
asia,named,20260820T055901Z,2026-08-20T06:02:38.084533+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,7.666,1.0,0.625,0.7692307692307693,0.5714285714285715,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,3.17381,0.0,1.0,,,0,,4,4,,0.666667,4,0,0.5,0,3,1,0,0,1780,758,0,2538,0.00162922,6.6858
asia,named,20260820T055901Z,2026-08-20T06:02:40.226091+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,5.866,0.8,0.5,0.6153846153846154,0.5714285714285715,0.8,0.5,0.6153846153846154,5,0.6666666666666666,3,2,5,0,3,48,48,0,0.666667,-1,-1,2.30259,0.0,1.0,,,0,,2,2,,0.666667,4,0,0.5,0,0,1,0,0,1227,314,0,1541,0.00233325,4.2332
asia,shared,20260820T055901Z,2026-08-20T06:02:46.136697+00:00,study2_semantic,oracle,,none,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asia,shared,20260820T055901Z,2026-08-20T06:02:46.210120+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260821,2654167568,8,8,60,60,3,2,8,3,success,,0.089,1.0,0.875,0.9333333333333333,0.888888888888889,1.0,0.875,0.9333333333333333,1,1.0,2,2,7,0,2,,,,,,,,,,,,,,,,,0.933333,,,,,,,,,,,,,,
asia,anon,20260820T055901Z,2026-08-20T06:02:43.793512+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260820,2654167437,8,8,60,60,3,2,8,3,success,,2.61,1.0,0.625,0.7692307692307693,0.5714285714285715,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,3.17381,0.0,1.0,,,0,,4,4,,0.666667,4,0,0.5,0,2,1,0,0,1118,172,0,1290,0.0016125,1.9624
