arm,condition,model_tag,graph,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,named,gpt-4o-mini-2024-07-18,sachs,12,12,0,0.40786,0.112101,0.344434,0.471287,1.0,0.0,1.0,1.0,0.630178,0.077247,0.586471,0.673884,12.583333,2.020726,11.44,13.726667,0.916667,0.123091,0.847021,0.986312,3.0,0.852803,2.517481,3.482519,3.0,0.852803,2.517481,3.482519,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.470774,0.096977,0.415904,0.525644,-1.0,0.0,-1.0,-1.0,3.121937,0.741521,2.702382,3.541492,0.057763,0.200095,-0.055451,0.170978,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.616529,0.084475,0.568733,0.664326,1858.916667,2.35327,1857.585179,1860.248154,114.166667,12.981339,106.821783,121.51155,1973.083333,13.069453,1965.688594,1980.478073,0.000347,8e-06,0.000343,0.000352,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.747917,1.1378,3.104146,4.391688,4.0,0.0,4.0,4.0,2.0,1.477098,1.164253,2.835747,0.333333,0.492366,0.054751,0.611916,0.833333,1.193416,0.158095,1.508572
probe,named,gpt-4o-mini-2024-07-18,survey,12,12,0,0.619697,0.254796,0.475532,0.763862,0.632828,0.250718,0.490971,0.774686,0.759091,0.106524,0.698819,0.819363,3.166667,1.749459,2.176817,4.156516,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,43.333333,9.158536,38.151404,48.515263,0.0,0.0,0.0,0.0,0.771212,0.106336,0.711047,0.831377,-1.0,0.0,-1.0,-1.0,1.737563,1.003021,1.170051,2.305076,0.451641,0.498192,0.169762,0.73352,0.768656,0.280141,0.610151,0.92716,,,,,,,,,0.751515,0.108261,0.690261,0.81277,919.583333,1.564279,918.698259,920.468408,115.0,25.334131,100.665866,129.334134,1034.583333,25.931582,1019.911159,1049.255507,0.000207,1.5e-05,0.000198,0.000216,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.875083,0.844988,2.396987,3.35318,2.5,0.6742,2.118536,2.881464,1.083333,0.792961,0.634673,1.531994,0.083333,0.288675,-0.08,0.246667,0.166667,0.389249,-0.053572,0.386905
probe,named,gpt-5.4-mini,asia,12,12,0,0.702509,0.160586,0.611649,0.79337,0.63922,0.216918,0.516487,0.761953,0.768271,0.091874,0.716288,0.820254,3.833333,1.749459,2.843484,4.823183,0.805556,0.171643,0.708439,0.902672,2.583333,0.514929,2.291985,2.874682,2.583333,0.514929,2.291985,2.874682,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.781885,0.086104,0.733167,0.830603,-1.0,0.0,-1.0,-1.0,2.37694,0.558275,2.061066,2.692814,0.004831,0.0131,-0.002581,0.012243,0.99922,0.002221,0.997963,1.000477,,,,,,,,,0.783379,0.073116,0.74201,0.824748,1228.25,1.76455,1227.251612,1229.248388,280.666667,67.578013,242.430806,318.902527,1508.916667,68.408477,1470.210927,1547.622406,0.002184,0.000305,0.002012,0.002357,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.957083,0.87584,3.46153,4.452637,2.75,1.05529,2.152914,3.347086,2.5,1.0,1.934197,3.065803,0.25,0.452267,-0.005894,0.505894,0.416667,0.514929,0.125318,0.708015
probe,named,gpt-5.4-mini,cancer,12,12,0,0.761905,0.190814,0.653942,0.869868,0.77381,0.184008,0.669697,0.877922,0.803571,0.103472,0.745026,0.862116,1.5,1.0,0.934197,2.065803,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,29.333333,12.716012,22.138572,36.528095,0.083333,0.288675,-0.08,0.246667,0.8125,0.103051,0.754193,0.870807,-0.833333,0.57735,-1.16,-0.506667,1.518068,0.42095,1.279893,1.756242,0.429616,0.384338,0.212156,0.647076,0.840909,0.180171,0.738968,0.94285,,,,,,,,,0.72123,0.085313,0.67296,0.769501,794.5,1.243163,793.796614,795.203386,165.5,42.085411,141.687937,189.312063,960.0,41.51232,936.512194,983.487806,0.001341,0.000189,0.001234,0.001448,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.74525,1.52448,1.882694,3.607806,0.583333,0.792961,0.134673,1.031994,1.416667,0.668558,1.038394,1.794939,0.0,0.0,0.0,0.0,0.5,0.522233,0.204519,0.795481
probe,named,gpt-5.4-mini,earthquake,12,12,0,0.753505,0.138292,0.675259,0.831751,0.789683,0.135387,0.71308,0.866285,0.795833,0.084467,0.748041,0.843625,1.666667,0.887625,1.164445,2.168888,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,30.666667,15.569979,21.857122,39.476212,0.0,0.0,0.0,0.0,0.825397,0.074143,0.783447,0.867347,-1.0,0.0,-1.0,-1.0,1.504424,0.663096,1.129242,1.879606,0.517518,0.478604,0.246723,0.788314,0.743833,0.253963,0.60014,0.887526,,,,,,,,,0.72123,0.085313,0.67296,0.769501,788.5,1.243163,787.796614,789.203386,183.333333,59.753027,149.524876,217.141791,971.833333,59.355376,938.249868,1005.416799,0.001416,0.000269,0.001264,0.001568,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.49025,0.730925,2.07669,2.90381,0.833333,0.937437,0.302928,1.363738,1.75,1.288057,1.021213,2.478787,0.083333,0.288675,-0.08,0.246667,0.75,0.866025,0.26,1.24
probe,named,gpt-5.4-mini,sachs,12,12,0,0.38754,0.125856,0.316331,0.45875,1.0,0.0,1.0,1.0,0.621801,0.092108,0.569686,0.673915,13.0,2.44949,11.614071,14.385929,0.958333,0.097312,0.903274,1.013393,2.75,0.866025,2.26,3.24,2.75,0.866025,2.26,3.24,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.453172,0.098708,0.397323,0.509021,-1.0,0.0,-1.0,-1.0,2.945253,0.642087,2.581958,3.308548,0.057767,0.200094,-0.055446,0.170981,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.616529,0.084475,0.568733,0.664326,1848.916667,2.35327,1847.585179,1850.248154,315.333333,130.707399,241.37866,389.288006,2164.25,130.57852,2090.368247,2238.131753,0.002806,0.000588,0.002473,0.003138,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.612,1.259299,4.899485,6.324515,3.5,0.6742,3.118536,3.881464,2.75,0.965307,2.203826,3.296174,0.25,0.452267,-0.005894,0.505894,1.083333,0.996205,0.519677,1.646989
probe,named,gpt-5.4-mini,survey,12,12,0,0.722872,0.227545,0.594126,0.851618,0.743434,0.21328,0.62276,0.864109,0.830231,0.112992,0.7663,0.894162,2.416667,1.831955,1.38014,3.453193,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,46.666667,4.618802,44.053333,49.28,0.166667,0.389249,-0.053572,0.386905,0.826768,0.124379,0.756394,0.897142,-0.666667,0.778499,-1.107144,-0.226189,1.61901,0.760961,1.188456,2.049564,0.527081,0.573349,0.202678,0.851484,0.734958,0.30656,0.561505,0.90841,,,,,,,,,0.751515,0.108261,0.690261,0.81277,909.583333,1.564279,908.698259,910.468408,182.916667,44.819757,157.557502,208.275831,1092.5,45.155288,1066.950991,1118.049009,0.001505,0.000202,0.001391,0.00162,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.423083,0.404991,2.193938,2.652229,1.333333,0.778499,0.892856,1.773811,2.833333,1.029857,2.250637,3.41603,0.083333,0.288675,-0.08,0.246667,0.916667,0.514929,0.625318,1.208015
probe,named,qwen3-coder-30b-a3b-instruct,asia,12,12,0,0.678991,0.121526,0.610231,0.747751,0.620701,0.172387,0.523164,0.718238,0.776534,0.049833,0.748338,0.80473,4.0,1.206045,3.317616,4.682384,0.833333,0.174078,0.73484,0.931827,2.5,0.522233,2.204519,2.795481,2.5,0.522233,2.204519,2.795481,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.777541,0.084095,0.72996,0.825123,-1.0,0.0,-1.0,-1.0,2.658693,0.785325,2.214353,3.103032,0.103692,0.236812,-0.030297,0.237681,0.940342,0.151199,0.854793,1.025891,,,,,,,,,0.783379,0.073116,0.74201,0.824748,1773.583333,6.855102,1769.704694,1777.461972,496.666667,148.599727,412.588456,580.744877,2270.25,150.789513,2184.932801,2355.567199,0.001245,0.000218,0.001122,0.001368,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.005833,1.423772,5.200259,6.811408,3.666667,0.778499,3.226189,4.107144,4.0,0.0,4.0,4.0,0.166667,0.389249,-0.053572,0.386905,0.833333,0.937437,0.302928,1.363738
probe,named,qwen3-coder-30b-a3b-instruct,cancer,12,12,0,0.824405,0.116103,0.758714,0.890096,0.833333,0.113961,0.768854,0.897813,0.824405,0.116103,0.758714,0.890096,1.166667,0.717741,0.760567,1.572767,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,35.0,13.737805,27.227105,42.772895,0.166667,0.389249,-0.053572,0.386905,0.824405,0.116103,0.758714,0.890096,-0.666667,0.778499,-1.107144,-0.226189,1.665136,0.64392,1.300804,2.029468,0.58531,0.643382,0.221282,0.949338,0.756064,0.267058,0.604962,0.907166,,,,,,,,,0.72123,0.085313,0.67296,0.769501,1196.833333,2.757909,1195.2729,1198.393767,299.083333,62.294693,263.836793,334.329874,1495.916667,60.293914,1461.802173,1530.03116,0.000787,9.1e-05,0.000736,0.000839,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.581083,1.498458,2.733251,4.428916,1.25,0.866025,0.76,1.74,2.833333,1.466804,2.003411,3.663256,0.0,0.0,0.0,0.0,0.916667,0.792961,0.468006,1.365327
probe,named,qwen3-coder-30b-a3b-instruct,earthquake,12,12,0,0.848214,0.109947,0.786006,0.910423,0.865079,0.083308,0.817944,0.912215,0.848214,0.109947,0.786006,0.910423,1.083333,0.792961,0.634673,1.531994,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,36.0,6.980492,32.050415,39.949585,0.166667,0.389249,-0.053572,0.386905,0.856151,0.089729,0.805382,0.90692,-0.666667,0.778499,-1.107144,-0.226189,1.651617,0.630139,1.295082,2.008152,0.221474,0.346685,0.025319,0.417629,0.898684,0.184754,0.79415,1.003218,,,,,,,,,0.72123,0.085313,0.67296,0.769501,1190.833333,2.757909,1189.2729,1192.393767,294.083333,65.087994,257.256334,330.910333,1484.916667,65.343092,1447.945332,1521.888001,0.000778,9.5e-05,0.000725,0.000832,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.228417,0.608865,2.883919,3.572914,1.916667,0.668558,1.538394,2.294939,3.416667,0.996205,2.853011,3.980323,0.0,0.0,0.0,0.0,1.083333,0.668558,0.705061,1.461606
probe,named,qwen3-coder-30b-a3b-instruct,sachs,12,12,0,0.386315,0.103984,0.32748,0.445149,1.0,0.0,1.0,1.0,0.62831,0.075504,0.585589,0.67103,12.833333,1.850471,11.786331,13.880336,0.854167,0.128732,0.78133,0.927004,3.416667,0.792961,2.968006,3.865327,3.416667,0.792961,2.968006,3.865327,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.463949,0.093133,0.411253,0.516644,-1.0,0.0,-1.0,-1.0,3.204127,0.530768,2.903816,3.504437,0.060495,0.199339,-0.052291,0.173281,0.95796,0.144223,0.876358,1.039562,,,,,,,,,0.616529,0.084475,0.568733,0.664326,2613.333333,8.094143,2608.753641,2617.913026,465.25,157.974753,375.867369,554.632631,3078.583333,155.951308,2990.345574,3166.821093,0.001445,0.00023,0.001314,0.001575,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.171833,1.940216,6.074053,8.269614,3.166667,1.527525,2.302388,4.030945,3.083333,1.505042,2.231776,3.934891,0.25,0.452267,-0.005894,0.505894,1.083333,1.1645,0.424455,1.742211
probe,named,qwen3-coder-30b-a3b-instruct,survey,12,12,0,0.727273,0.183954,0.623191,0.831355,0.736532,0.173614,0.6383,0.834764,0.810606,0.118457,0.743583,0.877629,2.333333,1.435481,1.521133,3.145533,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.821212,0.10251,0.763211,0.879213,-0.833333,0.57735,-1.16,-0.506667,1.560452,0.672523,1.179936,1.940967,0.391577,0.476793,0.121806,0.661348,0.787533,0.25218,0.644849,0.930218,,,,,,,,,0.751515,0.108261,0.690261,0.81277,1351.833333,4.70654,1349.170358,1354.496309,317.166667,107.288764,256.462334,377.870999,1669.0,107.005522,1608.455926,1729.544074,0.000859,0.000157,0.000771,0.000948,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.459,1.161001,2.802102,4.115898,2.25,0.621582,1.898307,2.601693,2.75,0.965307,2.203826,3.296174,0.166667,0.389249,-0.053572,0.386905,1.0,0.738549,0.582127,1.417873
probe_oracle_edits,shared,none,asia,12,12,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.844466,0.106197,1.784379,1.904553,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.783379,0.073116,0.74201,0.824748,,,,,,,,,,,,,,,,,,,,,,,,,0.46875,0.221505,0.343422,0.594078,0.5,0.6742,0.118536,0.881464,2.5,0.797724,2.048645,2.951355,0.5,0.6742,0.118536,0.881464,2.5,0.797724,2.048645,2.951355
probe_oracle_edits,shared,none,cancer,12,12,0,0.990741,0.032075,0.972593,1.008889,1.0,0.0,1.0,1.0,0.990741,0.032075,0.972593,1.008889,0.083333,0.288675,-0.08,0.246667,0.583333,0.514929,0.291985,0.874682,0.416667,0.514929,0.125318,0.708015,0.416667,0.514929,0.125318,0.708015,34.0,6.928203,30.08,37.92,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.166667,0.57735,0.84,1.493333,0.462564,0.833163,-0.008842,0.93397,0.089461,0.244702,-0.048992,0.227914,0.951541,0.149829,0.866767,1.036315,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.072167,0.073306,0.03069,0.113644,0.083333,0.288675,-0.08,0.246667,1.666667,0.492366,1.388084,1.945249,0.083333,0.288675,-0.08,0.246667,1.666667,0.492366,1.388084,1.945249
probe_oracle_edits,shared,none,earthquake,12,12,0,0.990741,0.032075,0.972593,1.008889,1.0,0.0,1.0,1.0,0.990741,0.032075,0.972593,1.008889,0.083333,0.288675,-0.08,0.246667,0.583333,0.514929,0.291985,0.874682,0.416667,0.514929,0.125318,0.708015,0.416667,0.514929,0.125318,0.708015,34.0,6.928203,30.08,37.92,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.166667,0.57735,0.84,1.493333,0.462564,0.833163,-0.008842,0.93397,0.089461,0.244702,-0.048992,0.227914,0.951541,0.149829,0.866767,1.036315,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.059167,0.064173,0.022857,0.095476,0.083333,0.288675,-0.08,0.246667,1.666667,0.492366,1.388084,1.945249,0.083333,0.288675,-0.08,0.246667,1.666667,0.492366,1.388084,1.945249
probe_oracle_edits,shared,none,sachs,12,12,0,0.467287,0.109956,0.405074,0.5295,1.0,0.0,1.0,1.0,0.715977,0.124662,0.645442,0.786511,11.25,2.632835,9.760334,12.739666,0.979167,0.072169,0.938333,1.02,2.666667,0.651339,2.298137,3.035196,2.666667,0.651339,2.298137,3.035196,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.527084,0.104928,0.467715,0.586452,-1.0,0.0,-1.0,-1.0,2.569025,0.870748,2.076353,3.061697,0.000107,0.000284,-5.4e-05,0.000267,0.99999,2.7e-05,0.999975,1.000005,,,,,,,,,0.616529,0.084475,0.568733,0.664326,,,,,,,,,,,,,,,,,,,,,,,,,2.046333,1.10454,1.421381,2.671286,0.833333,0.937437,0.302928,1.363738,4.0,0.0,4.0,4.0,0.833333,0.937437,0.302928,1.363738,4.0,0.0,4.0,4.0
probe_oracle_edits,shared,none,survey,12,12,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.416667,0.514929,0.125318,0.708015,0.583333,0.514929,0.291985,0.874682,0.583333,0.514929,0.291985,0.874682,48.0,0.0,48.0,48.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.276793,0.578082,-0.050287,0.603874,0.020499,0.069409,-0.018773,0.059771,0.994557,0.018702,0.983975,1.005138,,,,,,,,,0.751515,0.108261,0.690261,0.81277,,,,,,,,,,,,,,,,,,,,,,,,,0.129583,0.097347,0.074504,0.184663,0.166667,0.389249,-0.053572,0.386905,2.25,0.753778,1.82351,2.67649,0.166667,0.389249,-0.053572,0.386905,2.25,0.753778,1.82351,2.67649
probe_random_edits,shared,none,asia,12,12,0,0.710821,0.137308,0.633132,0.78851,0.671627,0.164576,0.578509,0.764745,0.77838,0.067141,0.740391,0.816369,3.75,1.356801,2.982318,4.517682,0.805556,0.171643,0.708439,0.902672,2.5,0.6742,2.118536,2.881464,2.5,0.6742,2.118536,2.881464,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.794085,0.069644,0.75468,0.83349,-1.0,0.0,-1.0,-1.0,2.55561,0.784354,2.11182,2.9994,0.176716,0.320047,-0.004368,0.3578,0.916077,0.167802,0.821134,1.01102,,,,,,,,,0.783379,0.073116,0.74201,0.824748,,,,,,,,,,,,,,,,,,,,,,,,,0.75725,0.340946,0.564341,0.950159,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.333333,0.492366,0.054751,0.611916,0.583333,0.668558,0.205061,0.961606
probe_random_edits,shared,none,cancer,12,12,0,0.860119,0.053752,0.829706,0.890532,0.869048,0.041239,0.845714,0.892381,0.860119,0.053752,0.829706,0.890532,1.0,0.426401,0.758741,1.241259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,37.166667,8.020806,32.628468,41.704865,0.083333,0.288675,-0.08,0.246667,0.869048,0.041239,0.845714,0.892381,-0.833333,0.57735,-1.16,-0.506667,1.667664,0.494136,1.38808,1.947248,0.384584,0.474762,0.115962,0.653206,0.820252,0.22648,0.692109,0.948395,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.11675,0.041911,0.093036,0.140464,2.416667,0.668558,2.038394,2.794939,4.0,0.0,4.0,4.0,0.083333,0.288675,-0.08,0.246667,1.0,0.738549,0.582127,1.417873
probe_random_edits,shared,none,earthquake,12,12,0,0.860119,0.053752,0.829706,0.890532,0.869048,0.041239,0.845714,0.892381,0.860119,0.053752,0.829706,0.890532,1.0,0.426401,0.758741,1.241259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,37.166667,8.020806,32.628468,41.704865,0.083333,0.288675,-0.08,0.246667,0.869048,0.041239,0.845714,0.892381,-0.833333,0.57735,-1.16,-0.506667,1.667664,0.494136,1.38808,1.947248,0.384584,0.474762,0.115962,0.653206,0.820252,0.22648,0.692109,0.948395,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.105583,0.032693,0.087086,0.124081,2.416667,0.668558,2.038394,2.794939,4.0,0.0,4.0,4.0,0.083333,0.288675,-0.08,0.246667,1.0,0.738549,0.582127,1.417873
probe_random_edits,shared,none,sachs,12,12,0,0.389652,0.087941,0.339895,0.43941,1.0,0.0,1.0,1.0,0.625936,0.08094,0.58014,0.671731,12.75,1.76455,11.751612,13.748388,0.875,0.130558,0.80113,0.94887,3.416667,0.668558,3.038394,3.794939,3.416667,0.668558,3.038394,3.794939,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.45848,0.094723,0.404886,0.512074,-1.0,0.0,-1.0,-1.0,3.325429,0.477974,3.05499,3.595868,0.155597,0.284498,-0.005373,0.316566,0.901694,0.194432,0.791684,1.011704,,,,,,,,,0.616529,0.084475,0.568733,0.664326,,,,,,,,,,,,,,,,,,,,,,,,,2.771917,1.633571,1.847637,3.696197,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,0.333333,0.492366,0.054751,0.611916,0.833333,0.834847,0.360974,1.305693
probe_random_edits,shared,none,survey,12,12,0,0.646212,0.184657,0.541733,0.750692,0.66835,0.177896,0.567696,0.769005,0.773485,0.098313,0.717859,0.829111,3.0,1.414214,2.199833,3.800167,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.797475,0.091785,0.745543,0.849407,-0.833333,0.57735,-1.16,-0.506667,1.700193,0.679366,1.315805,2.08458,0.314965,0.38634,0.096372,0.533558,0.835009,0.237056,0.700882,0.969136,,,,,,,,,0.751515,0.108261,0.690261,0.81277,,,,,,,,,,,,,,,,,,,,,,,,,0.216917,0.0851,0.168767,0.265067,3.75,0.452267,3.494106,4.005894,4.0,0.0,4.0,4.0,0.166667,0.389249,-0.053572,0.386905,0.833333,0.717741,0.427233,1.239433
probe_skel_only,shared,none,asia,12,12,0,0.760142,0.097383,0.705042,0.815241,0.710979,0.107574,0.650113,0.771845,0.783379,0.073116,0.74201,0.824748,3.166667,1.114641,2.535999,3.797334,0.75,0.150756,0.664702,0.835298,2.75,0.452267,2.494106,3.005894,2.75,0.452267,2.494106,3.005894,41.333333,10.696927,35.280977,47.385689,0.0,0.0,0.0,0.0,0.772963,0.086062,0.724269,0.821657,-1.0,0.0,-1.0,-1.0,2.566798,0.342102,2.373236,2.760361,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.783379,0.073116,0.74201,0.824748,,,,,,,,,,,,,,,,,,,,,,,,,0.679083,0.390086,0.458371,0.899795,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,shared,none,cancer,12,12,0,0.72123,0.085313,0.67296,0.769501,0.730159,0.093784,0.677095,0.783222,0.72123,0.085313,0.67296,0.769501,1.75,0.452267,1.494106,2.005894,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,3.618136,3.952847,8.047153,0.0,0.0,0.0,0.0,0.72123,0.085313,0.67296,0.769501,-1.0,0.0,-1.0,-1.0,1.170531,0.13011,1.096914,1.244147,0.057763,0.200095,-0.055452,0.170977,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.025667,0.009994,0.020012,0.031321,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,shared,none,earthquake,12,12,0,0.72123,0.085313,0.67296,0.769501,0.730159,0.093784,0.677095,0.783222,0.72123,0.085313,0.67296,0.769501,1.75,0.452267,1.494106,2.005894,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,3.618136,3.952847,8.047153,0.0,0.0,0.0,0.0,0.72123,0.085313,0.67296,0.769501,-1.0,0.0,-1.0,-1.0,1.170531,0.13011,1.096914,1.244147,0.057763,0.200095,-0.055452,0.170977,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.72123,0.085313,0.67296,0.769501,,,,,,,,,,,,,,,,,,,,,,,,,0.03025,0.027671,0.014594,0.045906,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
probe_skel_only,shared,none,sachs,12,12,0,0.411447,0.131879,0.33683,0.486065,1.0,0.0,1.0,1.0,0.616529,0.084475,0.568733,0.664325,12.5,2.504541,11.082922,13.917078,0.9375,0.113067,0.873526,1.001474,2.916667,0.900337,2.407253,3.42608,2.916667,0.900337,2.407253,3.42608,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.482939,0.088199,0.433036,0.532842,-1.0,0.0,-1.0,-1.0,3.278788,0.78682,2.833603,3.723974,0.057763,0.200095,-0.055451,0.170978,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.616529,0.084475,0.568733,0.664326,,,,,,,,,,,,,,,,,,,,,,,,,1.568083,1.45224,0.746401,2.389765,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
